Nodo,Stage,Probability,Gamma,Wealth,stock1,stock2,bond,money
n69,6,0.0156,3.000000,181447.87,71905.857952,50479.192033,30733.352448,28329.469651
n70,6,0.0156,3.000000,177688.03,84065.223937,35203.429690,26171.081694,32248.294045
n71,6,0.0156,3.000000,237420.54,32876.010678,93445.689005,61016.300296,50082.543609
n72,6,0.0156,3.000000,249764.73,44764.400438,42439.108211,77067.447423,85493.777928
n73,6,0.0156,3.000000,220875.42,76347.103514,45082.400527,48848.651568,50597.263605
n74,6,0.0156,3.000000,199292.50,37237.214925,93888.569557,33246.418882,34920.292974
n75,6,0.0156,3.000000,155582.32,25836.015853,23444.983197,74137.967316,32163.349123
n76,6,0.0156,3.000000,150131.90,8740.938154,37022.595256,16636.184425,87732.179916
n77,6,0.0156,3.000000,176224.13,37730.810819,65662.117872,39102.234279,33728.968217
n78,6,0.0156,3.000000,198199.67,49404.777237,71363.702813,40914.026121,36517.166578
n79,6,0.0156,3.000000,169117.08,73973.682461,48838.460214,22182.512851,24122.428352
n80,6,0.0156,3.000000,163660.72,92963.416552,15925.818278,29478.790580,25292.689661
n81,6,0.0156,3.000000,169540.72,73829.145295,41887.891543,28757.487229,25066.197463
n82,6,0.0156,3.000000,150487.15,36521.534972,71335.152634,21385.413034,21245.045878
n83,6,0.0156,3.000000,137723.81,41084.975475,64728.271168,18526.732831,13383.831395
n84,6,0.0156,3.000000,148284.42,26081.178750,12122.466914,85475.978081,24604.799074
n85,6,0.0156,3.000000,142972.89,18577.303573,78204.920237,29685.188093,16505.476772
n86,6,0.0156,3.000000,141609.28,16108.324828,70668.568133,29118.366675,25714.020253
n87,6,0.0156,3.000000,168722.74,94213.123902,35436.623337,18264.817514,20808.174114
n88,6,0.0156,3.000000,148429.28,20459.951431,11729.346036,78078.668707,38161.311744
n89,6,0.0156,3.000000,142958.23,11676.864930,63482.859395,40058.356413,27740.150489
n90,6,0.0156,3.000000,169808.73,73405.292652,53431.739771,21683.312162,21288.382217
n91,6,0.0156,3.000000,187989.03,41278.049772,76163.021249,37135.659821,33412.298279
n92,6,0.0156,3.000000,170949.47,77117.051928,34134.979083,33293.710156,26403.727402
n93,6,0.0156,3.000000,158881.82,19686.395411,71271.226943,37388.044560,30536.151864
n94,6,0.0156,3.000000,165243.96,82824.361542,28994.375390,26860.723120,26564.502507
n95,6,0.0156,3.000000,130854.92,74111.962493,26045.292202,17315.902190,13381.760171
n96,6,0.0156,3.000000,133614.59,90175.814450,12232.279772,17802.320234,13404.171843
n97,6,0.0156,3.000000,125135.77,72272.234689,6998.673144,32079.256567,13785.607418
n98,6,0.0156,3.000000,121476.90,73460.345389,12162.263853,21282.021671,14572.267014
n99,6,0.0156,3.000000,141334.20,33995.469438,58164.071364,23813.941096,25360.719788
n100,6,0.0156,3.000000,142698.06,18746.416376,63333.490988,40185.210325,20432.944617
n101,6,0.0156,3.000000,141384.71,64795.886724,9492.203393,46220.893842,20875.724390
n102,6,0.0156,3.000000,128996.28,85672.116022,11143.410252,15190.112631,16990.641785
n103,6,0.0156,3.000000,163795.33,72598.498931,38742.985351,26752.326016,25701.514824
n104,6,0.0156,3.000000,157187.36,15828.706771,89040.617133,32449.047462,19868.984865
n105,6,0.0156,3.000000,196097.01,80483.571043,27405.163149,31708.763027,56499.509398
n106,6,0.0156,3.000000,211664.32,57512.010367,43041.252231,53095.509690,58015.544921
n107,6,0.0156,3.000000,131631.21,8176.926965,81067.696021,17548.118398,24838.463946
n108,6,0.0156,3.000000,132241.86,18565.009273,16742.720610,59507.291438,37426.834319
n109,6,0.0156,3.000000,154954.44,43145.974643,67125.976280,24938.110363,19744.382094
n110,6,0.0156,3.000000,154281.03,82013.435380,41162.393920,14500.182713,16605.022863
n111,6,0.0156,3.000000,193766.45,66917.175002,51406.455499,38950.063676,36492.757433
n112,6,0.0156,3.000000,202818.28,37161.820712,75534.947137,48637.762851,41483.749368
n113,6,0.0156,3.000000,208117.60,38814.898261,74574.296384,43491.771367,51236.630195
n114,6,0.0156,3.000000,202157.74,34338.494907,78515.595456,48914.735927,40388.916287
n115,6,0.0156,3.000000,168077.22,83977.403085,21208.635528,39382.640393,23508.536879
n116,6,0.0156,3.000000,176265.09,32663.686386,79042.042989,26795.890157,37763.467671
n117,6,0.0156,3.000000,168345.68,105510.077528,15931.882293,26117.006515,20786.710414
n118,6,0.0156,3.000000,158119.71,80763.926479,43169.342746,17425.992971,16760.446956
n119,6,0.0156,3.000000,165750.92,32192.171129,77148.317730,28604.417571,27806.013040
n120,6,0.0156,3.000000,160299.41,15208.709160,71247.852671,42536.508174,31306.338659
n121,6,0.0156,3.000000,167339.01,36788.222322,57601.428636,30236.654351,42712.707689
n122,6,0.0156,3.000000,139157.12,12949.679761,45266.721017,32128.154531,48812.569606
n123,6,0.0156,3.000000,184980.17,57511.394446,34750.617375,61962.040155,30756.113995
n124,6,0.0156,3.000000,179503.14,36123.548828,62700.088091,38225.265971,42454.235342
n125,6,0.0156,3.000000,209319.34,31224.249020,56077.379431,59349.977903,62667.729388
n126,6,0.0156,3.000000,202142.66,38656.591207,56089.397119,70945.275114,36451.392829
n127,7,0.0078,3.000000,139256.98,21754.246865,60024.520378,25672.985224,31805.230628
n128,7,0.0078,3.000000,141410.64,65464.679914,16048.513575,28537.932350,31359.510600
n129,7,0.0078,3.000000,159862.90,35706.399538,72611.753575,25835.566305,25709.181252
n130,7,0.0078,3.000000,174846.10,71384.248209,38470.319393,33727.844436,31263.683354
n131,7,0.0078,3.000000,168755.13,78750.692582,33876.974443,29407.256050,26720.207039
n132,7,0.0078,3.000000,160075.68,76369.196759,36644.392109,23844.627084,23217.466123
n133,7,0.0078,3.000000,147870.05,15243.220687,75925.739824,21818.201813,34882.887679
n134,7,0.0078,3.000000,142398.66,36029.435779,57171.100717,22839.623359,26358.497516
n135,7,0.0078,3.000000,145341.84,11001.934424,15599.919432,40911.489143,77828.498099
n136,7,0.0078,3.000000,146387.05,22648.768524,66265.386350,25091.178567,32381.716699
n137,7,0.0078,3.000000,176301.75,50259.624305,63634.217337,33023.509110,29384.397488
n138,7,0.0078,3.000000,173635.20,74844.821157,28678.608916,42083.606995,28028.159825
n139,7,0.0078,3.000000,205004.32,71911.501638,49811.648892,41837.694816,41443.474117
n140,7,0.0078,3.000000,200383.25,51167.815867,68247.331315,39445.647840,41522.453314
n141,7,0.0078,3.000000,182285.33,31348.729393,20193.510255,84114.808842,46628.278988
n142,7,0.0078,3.000000,197973.66,72461.683810,47438.679021,38052.145584,40021.147027
n143,7,0.0078,3.000000,239594.99,61697.539739,38625.987554,90858.334889,48413.127833
n144,7,0.0078,3.000000,235038.01,50349.157392,83205.913844,50246.633800,51236.305569
n145,7,0.0078,3.000000,264385.31,58263.610596,87911.486862,56969.626893,61240.586586
n146,7,0.0078,3.000000,281958.69,57435.222484,79265.345092,69839.067697,75419.053951
n147,7,0.0078,3.000000,229449.79,76513.391353,52792.462905,49798.480974,50345.452762
n148,7,0.0078,3.000000,253098.91,50470.811023,76852.040194,65427.294723,60348.763089
n149,7,0.0078,3.000000,224575.53,46749.089999,33531.102937,55458.168635,88837.167620
n150,7,0.0078,3.000000,231704.13,39909.544692,76678.567855,59141.928017,55974.091122
n151,7,0.0078,3.000000,171998.23,34802.584648,64375.641576,42923.237184,29896.769852
n152,7,0.0078,3.000000,154825.14,73019.921371,23900.910688,31877.545884,26026.764461
n153,7,0.0078,3.000000,145404.86,15483.647006,40699.589318,33092.938661,56128.686739
n154,7,0.0078,3.000000,151489.73,25156.550615,22387.077009,57814.566401,46131.537279
n155,7,0.0078,3.000000,203802.64,61777.504901,54181.082494,44037.434921,43806.615351
n156,7,0.0078,3.000000,178522.43,44118.969635,73573.190742,31232.407732,29597.862006
n157,7,0.0078,3.000000,220724.46,45680.252783,76916.083409,51744.061840,46384.057272
n158,7,0.0078,3.000000,214069.15,55177.492635,70915.608669,44872.195349,43103.858098
n159,7,0.0078,3.000000,191105.62,37704.692427,75232.943582,34147.044481,44020.938365
n160,7,0.0078,3.000000,179728.65,74413.298720,39362.042451,34382.896287,31570.413388
n161,7,0.0078,3.000000,175203.61,65066.519999,28575.828059,47755.152361,33806.104887
n162,7,0.0078,3.000000,178552.88,74155.955220,36074.674318,38039.448767,30282.800679
n163,7,0.0078,3.000000,201432.04,76356.234622,47305.977081,39944.960159,37824.866832
n164,7,0.0078,3.000000,183695.77,69357.457951,44687.361845,35645.542991,34005.403889
n165,7,0.0078,3.000000,158586.67,67633.663330,36342.645335,27432.102807,27178.259158
n166,7,0.0078,3.000000,174770.71,77400.189588,32928.397667,35349.955142,29092.169640
n167,7,0.0078,3.000000,157856.84,42482.961469,69875.227075,21839.490833,23659.158005
n168,7,0.0078,3.000000,158746.38,68936.863827,27798.108988,35891.875528,26119.533174
n169,7,0.0078,3.000000,151193.24,67639.396103,22535.368172,38149.464227,22869.009777
n170,7,0.0078,3.000000,167034.33,62908.417065,23427.795557,45389.801001,35308.321116
n171,7,0.0078,3.000000,160124.90,15822.678945,46706.540657,67423.151180,30172.528224
n172,7,0.0078,3.000000,150070.61,14834.580930,52928.245340,50952.978070,31354.805762
n173,7,0.0078,3.000000,149147.56,76798.203206,26821.684162,24776.695305,20750.981056
n174,7,0.0078,3.000000,144370.07,35334.309591,63695.440908,24423.737302,20916.578149
n175,7,0.0078,3.000000,201473.07,54724.226050,32490.260601,70869.861092,43388.724920
n176,7,0.0078,3.000000,181482.56,77926.528209,31959.948197,39701.104920,31894.976445
n177,7,0.0078,3.000000,148939.63,57759.633605,37110.004939,29937.008685,24132.980350
n178,7,0.0078,3.000000,153784.30,62560.266920,18777.685590,44916.410741,27529.938547
n179,7,0.0078,3.000000,148121.87,45508.995038,56227.175688,25869.404164,20516.292733
n180,7,0.0078,3.000000,146668.38,23976.999633,36823.834623,37006.448567,48861.097601
n181,7,0.0078,3.000000,196041.79,46278.644174,74097.151423,37543.817603,38122.179521
n182,7,0.0078,3.000000,189757.99,30101.917230,82278.595215,36651.220495,40726.258604
n183,7,0.0078,3.000000,204440.20,73204.331262,50296.821273,41198.260655,39740.785716
n184,7,0.0078,3.000000,193093.10,68020.694021,34232.414056,51676.758575,39163.232267
n185,7,0.0078,3.000000,176343.45,71271.840499,33739.503481,31972.552897,39359.558016
n186,7,0.0078,3.000000,196957.72,41234.183317,70736.188284,47184.464892,37802.882498
n187,7,0.0078,3.000000,161949.29,63267.585192,26918.578363,42569.479380,29193.646656
n188,7,0.0078,3.000000,166381.05,24786.022516,74228.805612,36347.354928,31018.864720
n189,7,0.0078,3.000000,176584.12,72022.475019,40989.347526,31761.712022,31810.585953
n190,7,0.0078,3.000000,205823.41,40894.048726,77718.298055,40792.609466,46418.450961
n191,7,0.0078,3.000000,144294.64,34684.067749,56825.946335,26658.290602,26126.340052
n192,7,0.0078,3.000000,144687.19,61914.670799,45634.544856,18498.675569,18639.299404
n193,7,0.0078,3.000000,164385.08,70109.150975,45751.432763,23680.284739,24844.213419
n194,7,0.0078,3.000000,171468.83,80572.039931,35435.498965,26287.128507,29174.165975
n195,7,0.0078,3.000000,151873.66,17960.494257,16879.109067,68672.909136,48361.148542
n196,7,0.0078,3.000000,125053.74,25118.869718,28702.433504,51924.355332,19308.085360
n197,7,0.0078,3.000000,148504.02,68155.593362,43627.240670,18406.312079,18314.869325
n198,7,0.0078,3.000000,121563.36,50657.414985,38119.541292,18175.903232,14610.500454
n199,7,0.0078,3.000000,160927.50,80074.262865,24423.739082,32003.601280,24425.894334
n200,7,0.0078,3.000000,140993.40,36230.427492,69970.537668,15415.202639,19377.232337
n201,7,0.0078,3.000000,153741.86,68947.033655,20409.788483,29002.530077,35382.508167
n202,7,0.0078,3.000000,144518.59,26432.740209,74252.319998,23929.756637,19903.772080
n203,7,0.0078,3.000000,163994.83,82803.451062,35574.575073,21241.096172,24375.704706
n204,7,0.0078,3.000000,140964.45,61284.623779,17878.194524,40136.518527,21665.115295
n205,7,0.0078,3.000000,154850.18,39054.956427,60946.774023,30849.824093,23998.625811
n206,7,0.0078,3.000000,141854.80,36663.484348,56672.423825,25443.802368,23075.085595
n207,7,0.0078,3.000000,188084.13,38859.738904,72881.633321,38991.268120,37351.486308
n208,7,0.0078,3.000000,204992.86,68643.115874,43602.455656,49194.222405,43553.068605
n209,7,0.0078,3.000000,174891.85,33842.820533,20720.871255,40496.732862,79831.424164
n210,7,0.0078,3.000000,168948.01,60486.956466,27824.433810,45155.156269,35481.464103
n211,7,0.0078,3.000000,191011.65,28756.413202,63177.494471,40632.979111,58444.766998
n212,7,0.0078,3.000000,212770.59,75088.125502,48985.448706,44280.523227,44416.494995
n213,7,0.0078,3.000000,247002.73,53187.587859,75953.614546,54622.753040,63238.779149
n214,7,0.0078,3.000000,227871.77,75496.524545,55279.122768,47555.829498,49540.297248
n215,7,0.0078,3.000000,165378.41,68743.774825,42141.828465,29683.893037,24808.916908
n216,7,0.0078,3.000000,132709.49,15810.479719,61373.219982,32257.684903,23268.109709
n217,7,0.0078,3.000000,131925.77,72637.111544,18739.584449,19275.261923,21273.808851
n218,7,0.0078,3.000000,136130.99,75114.584435,23145.400474,18783.421780,19087.583832
n219,7,0.0078,3.000000,179770.46,73933.731492,44580.716621,32648.952182,28607.060128
n220,7,0.0078,3.000000,170516.35,45870.308227,70081.057694,27296.401254,27268.587039
n221,7,0.0078,3.000000,176702.71,77662.497989,43100.708101,27183.709522,28755.793242
n222,7,0.0078,3.000000,198519.47,37830.671432,75613.088022,47224.241917,37851.473426
n223,7,0.0078,3.000000,211673.86,51849.122486,42578.430973,74085.882679,43160.424669
n224,7,0.0078,3.000000,222069.01,65603.752923,49881.762082,52275.682599,54307.809751
n225,7,0.0078,3.000000,214421.12,43071.471724,73721.300629,46911.480655,50716.869811
n226,7,0.0078,3.000000,208181.08,71584.029964,50101.624632,44050.901859,42444.522743
n227,7,0.0078,3.000000,210755.94,52646.606198,72992.536904,42286.973375,42829.824044
n228,7,0.0078,3.000000,203263.56,64262.828035,45767.847538,43899.205511,49333.679411
n229,7,0.0078,3.000000,213459.30,51060.187602,76229.564338,43636.267784,42533.281370
n230,7,0.0078,3.000000,219876.78,62671.255679,50128.131814,53288.453564,53788.938987
n231,7,0.0078,3.000000,195096.47,80687.790247,32148.106524,45584.142264,36676.432824
n232,7,0.0078,3.000000,180690.91,80220.423605,42410.306083,29176.469701,28883.710037
n233,7,0.0078,3.000000,194154.72,71321.222030,49663.804252,35765.483959,37404.207922
n234,7,0.0078,3.000000,173068.58,27049.143701,83405.350292,33051.857878,29562.227923
n235,7,0.0078,3.000000,200029.89,58200.711417,50877.770478,41032.806529,49918.603847
n236,7,0.0078,3.000000,172778.49,33440.103208,42071.416978,36418.914124,60848.051713
n237,7,0.0078,3.000000,176353.18,30779.865128,70313.563088,42227.325321,33032.431406
n238,7,0.0078,3.000000,178955.14,87657.633663,26974.552725,28442.455339,35880.501315
n239,7,0.0078,3.000000,184067.39,60189.459014,52246.246578,38414.551600,33217.137294
n240,7,0.0078,3.000000,171391.80,40331.575688,69859.800851,32651.107181,28549.315440
n241,7,0.0078,3.000000,170560.36,24650.895409,84519.321206,29357.914422,32032.228376
n242,7,0.0078,3.000000,162547.65,43054.842682,64438.248743,28963.525413,26091.034982
n243,7,0.0078,3.000000,188878.55,31935.815234,80168.089106,42350.636402,34424.005092
n244,7,0.0078,3.000000,156114.10,70060.252477,39696.749830,23345.533409,23011.566454
n245,7,0.0078,3.000000,154623.06,39293.843680,24162.776783,64408.299858,26758.142524
n246,7,0.0078,3.000000,132406.54,37138.025665,21880.286990,42551.825774,30836.396718
n247,7,0.0078,3.000000,192787.61,33295.532308,69803.213651,43452.445036,46236.421299
n248,7,0.0078,3.000000,195704.55,82211.831789,33530.630556,43306.661180,36655.424019
n249,7,0.0078,3.000000,204716.97,41373.240987,40194.292711,51227.081553,71922.352917
n250,7,0.0078,3.000000,173687.65,43369.257670,26762.480453,39211.474820,64344.440871
n251,7,0.0078,3.000000,237553.69,39929.904740,51672.979357,56951.427524,88999.373497
n252,7,0.0078,3.000000,211987.40,32397.291245,49544.698657,76899.749211,53145.662755
n253,7,0.0078,3.000000,210326.20,38406.249836,62867.951372,60492.697732,48559.304988
n254,7,0.0078,3.000000,215777.12,68469.026484,52166.422783,47141.125440,48000.547378
n255,8,0.0039,3.000000,135610.70,44113.624709,29607.105966,34215.680814,27674.290429
n256,8,0.0039,3.000000,146334.35,61901.330108,28284.179825,24942.488628,31206.352773
n257,8,0.0039,3.000000,157746.78,64827.337803,37122.128786,26669.496330,29127.816641
n258,8,0.0039,3.000000,139251.25,57085.707494,31633.496132,25632.962862,24899.081739
n259,8,0.0039,3.000000,174027.79,43384.297979,59361.396010,35785.818330,35496.277671
n260,8,0.0039,3.000000,193859.46,60488.897079,54147.669108,39788.683072,39434.206426
n261,8,0.0039,3.000000,197030.55,48716.884119,69008.116788,40227.877931,39077.668575
n262,8,0.0039,3.000000,205543.55,68988.575458,50172.716429,42722.445414,43659.808323
n263,8,0.0039,3.000000,194381.57,40134.889442,66048.755811,47456.662741,40741.265217
n264,8,0.0039,3.000000,192773.48,45664.556999,68337.131432,40008.889142,38762.902649
n265,8,0.0039,3.000000,191032.57,46349.593901,63486.434759,40962.058889,40234.483881
n266,8,0.0039,3.000000,192194.84,38235.743186,69787.730665,42771.008435,41400.360688
n267,8,0.0039,3.000000,157826.29,30460.571600,29999.932928,40333.455853,57032.333142
n268,8,0.0039,3.000000,147826.91,53808.749322,38397.428716,28426.858233,27193.872954
n269,8,0.0039,3.000000,145626.04,45306.798553,32470.703364,37004.642182,30843.895210
n270,8,0.0039,3.000000,152249.05,50492.127450,30250.542397,38367.354964,33139.025387
n271,8,0.0039,3.000000,144068.05,66704.612236,23294.078884,27833.605930,26235.755431
n272,8,0.0039,3.000000,137912.56,45121.094882,33509.461904,28449.135819,30832.870194
n273,8,0.0039,3.000000,143939.21,39032.178366,56058.034055,24214.593015,24634.408949
n274,8,0.0039,3.000000,162739.49,38904.410267,61305.828505,30583.625243,31945.624846
n275,8,0.0039,3.000000,190897.32,48030.937716,67753.009393,37683.460053,37429.909204
n276,8,0.0039,3.000000,201108.49,41293.926194,71464.801500,47304.782427,41044.976402
n277,8,0.0039,3.000000,189286.49,45127.335391,37181.551618,64270.454539,42707.147810
n278,8,0.0039,3.000000,198118.42,35805.417737,72722.855229,49235.284827,40354.862362
n279,8,0.0039,3.000000,228640.65,80988.144326,44198.072159,54872.638088,48581.797960
n280,8,0.0039,3.000000,238157.10,83342.524131,52371.842869,51844.775799,50597.954869
n281,8,0.0039,3.000000,204325.21,41952.764050,39349.896188,51867.804305,71154.742483
n282,8,0.0039,3.000000,223335.79,74962.720599,52942.305629,47791.161344,47639.599044
n283,8,0.0039,3.000000,186619.19,36426.404508,38768.162453,65110.507946,46314.114527
n284,8,0.0039,3.000000,181723.10,68463.834434,22092.064121,49328.058582,41839.141785
n285,8,0.0039,3.000000,233969.89,78918.253138,55691.585483,48186.328353,51173.727138
n286,8,0.0039,3.000000,217087.75,75694.508618,51427.010345,45362.169590,44604.061316
n287,8,0.0039,3.000000,249126.81,57311.537156,52050.148427,88401.901088,51363.228312
n288,8,0.0039,3.000000,246825.66,46586.170047,46026.196199,59868.686851,94344.609514
n289,8,0.0039,3.000000,251786.59,73058.639370,60821.394156,57508.309162,60398.244952
n290,8,0.0039,3.000000,239213.78,52685.023990,51534.944170,46991.086820,88002.723473
n291,8,0.0039,3.000000,270090.24,61241.425277,51854.097351,102393.989828,54600.729233
n292,8,0.0039,3.000000,290991.41,109979.911745,63100.765162,59078.482731,58832.246437
n293,8,0.0039,3.000000,300754.91,63774.768511,118744.280933,60735.918402,57499.944988
n294,8,0.0039,3.000000,321556.97,72916.648518,69273.261113,118881.430977,60485.624430
n295,8,0.0039,3.000000,257903.32,51571.045728,83888.277028,56629.038716,65814.958779
n296,8,0.0039,3.000000,252627.65,87365.516782,59599.492985,53671.677421,51990.966026
n297,8,0.0039,3.000000,260030.98,51950.945328,51991.480678,94564.625041,61523.931443
n298,8,0.0039,3.000000,283465.14,59546.076760,95702.620778,61870.549408,66345.893172
n299,8,0.0039,3.000000,217034.94,82294.751325,43500.912984,42042.575430,49196.702962
n300,8,0.0039,3.000000,221025.74,42929.546889,45193.656633,80002.539235,52899.994861
n301,8,0.0039,3.000000,241965.38,78200.695581,48178.177882,59407.444942,56179.058441
n302,8,0.0039,3.000000,259950.86,76598.128199,52404.752332,64384.388401,66563.592439
n303,8,0.0039,3.000000,183366.34,74711.771003,40392.734225,33458.083322,34803.751459
n304,8,0.0039,3.000000,186766.56,32930.343186,70559.747157,45524.464963,37752.005673
n305,8,0.0039,3.000000,177451.98,74357.392062,29783.545108,39378.595506,33932.446764
n306,8,0.0039,3.000000,161309.55,38097.134556,59200.361735,31649.019817,32363.038721
n307,8,0.0039,3.000000,141425.10,50377.732257,37101.194714,27445.970912,26500.205913
n308,8,0.0039,3.000000,149379.35,34790.270935,60294.334682,25761.326099,28533.422964
n309,8,0.0039,3.000000,153982.31,35512.114874,21907.763280,52510.092232,44052.335774
n310,8,0.0039,3.000000,147499.07,60306.322329,19720.984029,41053.793238,26417.969182
n311,8,0.0039,3.000000,229370.64,79250.637911,53573.175422,47637.807811,48909.017209
n312,8,0.0039,3.000000,243111.66,57628.335574,84072.855223,50907.634885,50502.830326
n313,8,0.0039,3.000000,194302.39,65190.125178,50822.355532,39706.102983,38583.805190
n314,8,0.0039,3.000000,206420.72,39364.796928,76507.000540,44444.058595,46104.859790
n315,8,0.0039,3.000000,235690.41,73162.363510,58729.527497,51252.597997,52545.920524
n316,8,0.0039,3.000000,227701.38,47561.916417,53833.006825,79160.633188,47145.818901
n317,8,0.0039,3.000000,232869.23,48496.112192,77775.548071,56278.540827,50319.033499
n318,8,0.0039,3.000000,234256.71,49526.902325,85932.229164,48761.213741,50036.360397
n319,8,0.0039,3.000000,196149.69,71008.430226,48219.323489,38343.918029,38578.021170
n320,8,0.0039,3.000000,198631.46,47795.914187,69093.716125,41597.070101,40144.763186
n321,8,0.0039,3.000000,205435.51,50181.156981,73202.962751,41329.699474,40721.692521
n322,8,0.0039,3.000000,191074.74,61850.038394,52271.814576,39154.273583,37798.614849
n323,8,0.0039,3.000000,195326.01,76779.777836,37556.358306,43203.282349,37786.596181
n324,8,0.0039,3.000000,175914.82,43673.337944,37219.437315,57604.534268,37417.514564
n325,8,0.0039,3.000000,196723.03,43215.891937,40486.740649,46155.383486,66865.014751
n326,8,0.0039,3.000000,204185.20,73597.950231,49003.105186,41729.714142,39854.431299
n327,8,0.0039,3.000000,230635.83,47791.054661,81579.291098,54238.317250,47027.171727
n328,8,0.0039,3.000000,217339.03,50707.037157,43995.405581,77386.999569,45249.586371
n329,8,0.0039,3.000000,209727.26,43905.701748,72120.143090,49912.452438,43788.962467
n330,8,0.0039,3.000000,206023.29,49556.544770,72714.089510,40389.969308,43362.687090
n331,8,0.0039,3.000000,169119.40,64174.104991,31269.368948,35008.062245,38667.864866
n332,8,0.0039,3.000000,185165.28,45092.443357,64437.104063,37899.933780,37735.802831
n333,8,0.0039,3.000000,199999.01,46714.236150,69944.848135,42509.126121,40830.798213
n334,8,0.0039,3.000000,205529.17,73888.007361,39733.369794,48200.047967,43707.743430
n335,8,0.0039,3.000000,181277.84,69355.870847,44072.767227,33274.344447,34574.859713
n336,8,0.0039,3.000000,176562.83,66368.164725,47016.759344,31914.124598,31263.786172
n337,8,0.0039,3.000000,168997.30,63529.953132,35735.970753,37231.207581,32500.169619
n338,8,0.0039,3.000000,176776.03,35139.314019,33377.940071,65228.564989,43030.205972
n339,8,0.0039,3.000000,162694.92,31490.889874,62225.974161,38176.403417,30801.648989
n340,8,0.0039,3.000000,173078.59,66472.342796,33559.773327,41768.201000,31278.268427
n341,8,0.0039,3.000000,171941.84,35877.854071,41003.270633,58485.112229,36575.604247
n342,8,0.0039,3.000000,174473.95,35362.499957,43183.942865,60351.669483,35575.835078
n343,8,0.0039,3.000000,160658.03,32422.228509,56089.301611,40080.709574,32065.788546
n344,8,0.0039,3.000000,171388.76,23632.857869,68177.902586,44493.237453,35084.761661
n345,8,0.0039,3.000000,147029.90,25768.337475,58959.939740,30792.028492,31509.592867
n346,8,0.0039,3.000000,165575.20,45435.608220,58192.448159,31309.811440,30637.335679
n347,8,0.0039,3.000000,160040.60,32168.606203,36918.986033,54495.615781,36457.387819
n348,8,0.0039,3.000000,193936.56,69163.000219,39316.782399,46208.135754,39248.645656
n349,8,0.0039,3.000000,159211.79,66083.225939,26407.349705,36708.124086,30013.090480
n350,8,0.0039,3.000000,164804.73,56578.209257,43422.564982,34227.408543,30576.546215
n351,8,0.0039,3.000000,220186.56,53602.029137,41274.612195,78663.209553,46646.708643
n352,8,0.0039,3.000000,195545.72,32490.672236,43319.955528,71078.870178,48656.220880
n353,8,0.0039,3.000000,191181.15,36743.210704,45667.713471,69038.891753,39731.330650
n354,8,0.0039,3.000000,197940.37,62273.405983,53225.163284,42846.111233,39595.688102
n355,8,0.0039,3.000000,156245.63,49954.347349,32789.067203,33095.755198,40406.461687
n356,8,0.0039,3.000000,159266.59,30133.834541,56183.389238,39430.524345,33518.839413
n357,8,0.0039,3.000000,155348.19,32395.132672,29549.181248,39942.329432,53461.547802
n358,8,0.0039,3.000000,181191.19,62380.399627,46283.116721,36029.285589,36498.386461
n359,8,0.0039,3.000000,171559.31,30693.400245,45723.932041,56620.632574,38521.346086
n360,8,0.0039,3.000000,164010.19,65820.370801,29364.070887,37782.237051,31043.509370
n361,8,0.0039,3.000000,145868.14,56415.180842,27752.470566,33482.345457,28218.141329
n362,8,0.0039,3.000000,150236.21,60183.432666,22121.492974,34833.065569,33098.219141
n363,8,0.0039,3.000000,214310.96,52299.690229,76451.209498,42479.041001,43081.023845
n364,8,0.0039,3.000000,219235.65,63054.310472,63905.048736,46096.887893,46179.400877
n365,8,0.0039,3.000000,197757.36,74993.491396,39302.863242,44605.781590,38855.221755
n366,8,0.0039,3.000000,195996.62,36850.826178,74968.101115,37426.872747,46750.821321
n367,8,0.0039,3.000000,222254.08,45826.771930,77272.577415,53724.197930,45430.528630
n368,8,0.0039,3.000000,219419.15,51295.957521,76621.944588,45834.468172,45666.779852
n369,8,0.0039,3.000000,208943.88,72355.087530,44288.904731,48740.958637,43558.927370
n370,8,0.0039,3.000000,196819.35,68871.145532,39551.320345,47717.886781,40678.996752
n371,8,0.0039,3.000000,178000.68,61493.798147,34748.433853,44358.066126,37400.386392
n372,8,0.0039,3.000000,186464.34,70109.846005,33147.420770,38127.260095,45079.809687
n373,8,0.0039,3.000000,210812.35,71786.653309,44767.186431,50682.465954,43576.048642
n374,8,0.0039,3.000000,220228.33,46431.912996,75126.595074,51687.599319,46982.223603
n375,8,0.0039,3.000000,164868.48,57668.035377,27970.353249,43946.518297,35283.574379
n376,8,0.0039,3.000000,175200.91,41112.184345,67599.338839,33298.210889,33191.175541
n377,8,0.0039,3.000000,189725.43,46903.716318,67227.999209,37107.017929,38486.700497
n378,8,0.0039,3.000000,169350.11,32077.159109,44759.298620,39070.218802,53443.438165
n379,8,0.0039,3.000000,196361.30,68243.515560,43427.992734,43088.550260,41601.241208
n380,8,0.0039,3.000000,197113.16,71169.013756,47547.942832,39424.041597,38972.163175
n381,8,0.0039,3.000000,227642.01,55004.890196,79040.618001,46805.302936,46791.196986
n382,8,0.0039,3.000000,210609.39,65982.566247,54432.623806,44024.297101,46169.900603
n383,8,0.0039,3.000000,150699.96,27830.821729,31467.360231,51492.692273,39909.089337
n384,8,0.0039,3.000000,150966.29,40539.655745,52071.002577,28381.831311,29973.804773
n385,8,0.0039,3.000000,159602.02,58733.464187,38679.718828,32612.730015,29576.107024
