Nodo,Stage,Probability,Gamma,Wealth,stock1,stock2,bond,money
n493,8,0.0039,4.000000,133563.93,37084.031811,32178.003541,30527.757735,33774.138384
n494,8,0.0039,4.000000,128355.23,22318.843469,31692.001338,35684.647466,38659.736797
n495,8,0.0039,4.000000,180980.02,42499.217004,42437.270635,48827.394255,47216.140924
n496,8,0.0039,4.000000,172521.43,41455.418377,43928.956189,44118.624535,43018.430285
n497,8,0.0039,4.000000,174711.05,45598.662885,41380.350902,43499.194046,44232.842144
n498,8,0.0039,4.000000,196297.08,47530.250990,50369.563578,49501.723803,48895.537485
n499,8,0.0039,4.000000,171642.10,40308.422408,43785.263989,43352.284843,44196.128890
n500,8,0.0039,4.000000,189425.65,43726.123147,47446.396447,48677.559091,49575.566877
n501,8,0.0039,4.000000,161082.75,35887.509524,36551.530616,45129.122742,43514.583361
n502,8,0.0039,4.000000,153292.35,37869.720007,34054.708839,42047.750742,39320.168088
n503,8,0.0039,4.000000,228066.84,36105.592238,43146.957971,73705.783384,75108.509693
n504,8,0.0039,4.000000,224055.85,43244.315070,34282.851719,65776.290450,80752.389355
n505,8,0.0039,4.000000,187157.46,47095.992942,46405.667180,46272.338673,47383.466037
n506,8,0.0039,4.000000,179666.70,42671.927906,46802.294583,44936.274805,45256.205188
n507,8,0.0039,4.000000,178568.66,35707.344038,47662.482048,46256.204805,48942.631779
n508,8,0.0039,4.000000,196399.53,48195.143986,47081.834980,48792.233461,52330.313500
n509,8,0.0039,4.000000,188120.04,39963.842584,47428.142793,48125.804873,52602.245953
n510,8,0.0039,4.000000,210106.96,44748.886507,46238.736629,57986.042875,61133.289475
n511,9,0.0020,4.000000,144890.57,36788.999381,36001.963013,36396.606223,35702.997807
n512,9,0.0020,4.000000,143820.66,36482.140940,35435.272699,36254.420118,35648.830330
n513,9,0.0020,4.000000,150166.07,36383.295823,37236.959013,37835.668565,38710.151334
n514,9,0.0020,4.000000,155306.50,42408.584642,37305.284970,37960.894523,37631.734154
n515,9,0.0020,4.000000,165227.99,42325.889084,41841.420553,40356.430339,40704.249497
n516,9,0.0020,4.000000,166897.90,42522.264009,41353.965118,41672.521327,41349.154311
n517,9,0.0020,4.000000,151281.49,39677.914371,37947.871993,37365.087635,36290.611852
n518,9,0.0020,4.000000,156912.44,40969.622304,40204.939885,37073.396189,38664.477855
n519,9,0.0020,4.000000,174754.24,44734.453989,43643.577563,43030.109224,43346.095613
n520,9,0.0020,4.000000,165253.38,39214.233412,41865.184380,42817.315714,41356.648720
n521,9,0.0020,4.000000,194935.89,48026.397104,48819.680913,49070.601286,49019.212312
n522,9,0.0020,4.000000,205840.64,47278.708556,49447.961501,53898.265233,55215.703918
n523,9,0.0020,4.000000,193915.12,47026.476560,47822.705172,49417.782498,49648.158269
n524,9,0.0020,4.000000,203657.93,50910.209050,51602.181057,50437.428119,50708.107961
n525,9,0.0020,4.000000,202786.12,49127.872323,49735.088213,51351.238554,52571.918598
n526,9,0.0020,4.000000,213863.62,46633.071031,57375.745548,53090.933408,56763.872401
n527,9,0.0020,4.000000,188910.89,46799.982998,46773.849182,47671.205231,47665.856596
n528,9,0.0020,4.000000,178565.68,44576.345481,44702.497248,44518.205081,44768.630551
n529,9,0.0020,4.000000,188206.35,45306.131506,46827.261014,47720.822762,48352.139112
n530,9,0.0020,4.000000,189392.21,47549.689087,46907.702302,47243.625095,47691.193302
n531,9,0.0020,4.000000,183760.20,44902.696961,45590.147632,46144.902762,47122.456782
n532,9,0.0020,4.000000,205412.76,50727.694052,49448.625535,52580.620195,52655.819894
n533,9,0.0020,4.000000,185363.31,46351.258724,46262.554136,46393.171193,46356.325318
n534,9,0.0020,4.000000,176544.20,43218.567519,44939.713901,44323.217713,44062.700448
n535,9,0.0020,4.000000,160575.66,40103.162209,40365.711407,39498.265707,40608.517990
n536,9,0.0020,4.000000,149772.18,38313.009060,38244.328740,36519.689310,36695.156989
n537,9,0.0020,4.000000,166603.45,40848.633414,41488.878977,41702.240421,42563.694614
n538,9,0.0020,4.000000,157339.04,39180.443460,41792.610771,37707.694332,38658.287978
n539,9,0.0020,4.000000,158771.36,41502.765281,38708.707055,39198.870206,39361.021411
n540,9,0.0020,4.000000,148488.04,35532.865403,34758.763330,38943.387978,39253.022094
n541,9,0.0020,4.000000,165467.39,41274.722474,41227.477021,41442.422750,41522.771300
n542,9,0.0020,4.000000,151775.40,39005.759674,39237.789903,36716.568585,36815.284831
n543,9,0.0020,4.000000,149745.77,38714.987677,35867.179681,37766.524554,37397.073845
n544,9,0.0020,4.000000,167586.67,42524.300958,42640.739099,41258.190617,41163.443309
n545,9,0.0020,4.000000,143993.92,33751.091736,39298.212210,35435.518600,35509.102340
n546,9,0.0020,4.000000,134295.09,37478.742311,31235.312704,32403.936421,33177.101448
n547,9,0.0020,4.000000,155570.39,37173.521139,39696.227996,39488.476108,39212.164612
n548,9,0.0020,4.000000,151768.65,40162.731128,37293.715078,37623.987530,36688.214441
n549,9,0.0020,4.000000,163828.37,42396.555738,40884.066096,40196.602796,40351.141588
n550,9,0.0020,4.000000,183725.27,45294.543661,44974.511054,46452.353397,47003.866393
n551,9,0.0020,4.000000,201436.80,50864.050985,49398.016910,50263.384663,50911.348251
n552,9,0.0020,4.000000,209429.90,51174.730567,51001.243827,52826.702557,54427.223828
n553,9,0.0020,4.000000,199120.26,49191.858591,48851.055702,50539.927474,50537.415569
n554,9,0.0020,4.000000,202475.30,50947.629933,50960.360953,50140.442101,50426.866408
n555,9,0.0020,4.000000,174927.76,42766.635680,44472.256906,44274.829404,43414.034830
n556,9,0.0020,4.000000,191209.93,45673.747051,47753.829332,48267.305880,49515.049468
n557,9,0.0020,4.000000,186153.44,46632.286444,46494.207352,46566.874409,46460.069200
n558,9,0.0020,4.000000,193337.45,47262.912138,48455.469546,48778.985700,48840.079109
n559,9,0.0020,4.000000,222417.62,52949.614888,50613.983235,59466.736621,59387.286676
n560,9,0.0020,4.000000,202265.68,49419.245161,51728.214403,50479.446590,50638.775226
n561,9,0.0020,4.000000,201425.25,49760.332261,49422.734526,50787.280719,51454.900316
n562,9,0.0020,4.000000,221458.52,56457.666863,48156.550074,57255.234801,59589.066211
n563,9,0.0020,4.000000,191031.20,47348.385438,47262.053277,48214.613844,48206.148453
n564,9,0.0020,4.000000,173967.86,43869.491037,43460.677558,43448.667922,43189.019089
n565,9,0.0020,4.000000,214620.82,48101.883166,53583.297898,56867.168980,56068.468952
n566,9,0.0020,4.000000,219274.83,53060.516304,54893.639241,55306.129067,56014.543218
n567,9,0.0020,4.000000,175420.38,43305.375962,44730.479689,43430.867792,43953.661006
n568,9,0.0020,4.000000,156899.05,42081.822894,38374.683475,38529.416623,37913.124542
n569,9,0.0020,4.000000,148350.18,37566.103235,34707.301579,38982.895642,37093.876565
n570,9,0.0020,4.000000,168932.15,41608.438626,43562.653657,42092.600184,41668.458560
n571,9,0.0020,4.000000,210544.28,47641.656615,53184.648817,54607.312420,55110.659061
n572,9,0.0020,4.000000,225281.67,55234.088077,53979.677063,56427.731860,59640.173173
n573,9,0.0020,4.000000,194988.46,46434.753760,48717.387763,49958.155716,49878.159611
n574,9,0.0020,4.000000,192445.63,46281.610824,48215.813469,48861.045387,49087.164260
n575,9,0.0020,4.000000,204223.16,50878.555473,51790.321170,50525.584567,51028.696056
n576,9,0.0020,4.000000,200162.00,47085.327429,50211.162505,50762.319941,52103.192410
n577,9,0.0020,4.000000,191024.76,46846.849162,47343.138161,48660.832501,48173.940072
n578,9,0.0020,4.000000,178736.88,43185.506582,41852.068189,45691.316694,48007.985702
n579,9,0.0020,4.000000,214101.60,46966.040570,55527.426880,54990.051622,56618.079554
n580,9,0.0020,4.000000,213373.04,49772.557432,53462.925463,54321.207821,55816.352495
n581,9,0.0020,4.000000,177418.26,42443.046622,44999.258558,44435.248121,45540.709666
n582,9,0.0020,4.000000,185719.02,45247.010425,45251.115580,47614.616663,47606.281829
n583,9,0.0020,4.000000,225067.79,55830.976284,52572.017052,59750.988165,56913.803770
n584,9,0.0020,4.000000,203219.40,50515.543044,49936.883291,50966.443858,51800.524819
n585,9,0.0020,4.000000,230834.18,53385.413340,51884.116225,62333.850028,63230.803366
n586,9,0.0020,4.000000,222668.86,49342.130491,55301.416055,57316.756349,60708.554732
n587,9,0.0020,4.000000,217328.99,50861.249904,55853.241090,54305.103852,56309.400097
n588,9,0.0020,4.000000,233262.63,48322.738020,63022.263532,61672.780782,60244.847513
n589,9,0.0020,4.000000,243727.61,61764.673781,55716.971565,60620.702561,65625.262930
n590,9,0.0020,4.000000,230598.39,55343.919308,56705.822471,57321.265315,61227.385923
n591,9,0.0020,4.000000,197291.70,49471.541327,48861.416137,49481.646398,49477.097964
n592,9,0.0020,4.000000,229784.34,57573.164049,57389.820707,56974.603593,57846.752330
n593,9,0.0020,4.000000,199135.56,50209.304913,49432.220514,49772.001496,49722.037914
n594,9,0.0020,4.000000,209393.73,49847.970484,52667.730582,53335.593986,53542.436595
n595,9,0.0020,4.000000,204879.89,50802.703706,50850.715484,51512.182739,51714.284619
n596,9,0.0020,4.000000,208925.78,53344.853315,51295.761538,52329.795474,51955.373669
n597,9,0.0020,4.000000,236597.95,59316.793870,56023.925098,61311.810261,59945.416267
n598,9,0.0020,4.000000,216501.33,49006.746885,54907.358295,57211.862669,55375.363185
n599,9,0.0020,4.000000,181098.97,47245.024064,44026.925485,44513.282086,45313.739271
n600,9,0.0020,4.000000,177712.09,44728.457743,44618.313677,44178.049087,44187.271755
n601,9,0.0020,4.000000,173006.61,38438.665264,42945.716060,45536.698059,46085.531174
n602,9,0.0020,4.000000,182058.55,45343.956875,45484.264754,45655.178099,45575.145931
n603,9,0.0020,4.000000,183868.66,46068.293159,45170.590453,46351.450213,46278.326152
n604,9,0.0020,4.000000,215517.11,50043.823196,53884.189696,53950.923369,57638.175927
n605,9,0.0020,4.000000,242100.19,56871.999729,57492.632604,62026.506415,65709.054540
n606,9,0.0020,4.000000,207087.01,52525.842308,51020.773618,51741.627509,51798.762219
n607,9,0.0020,4.000000,173881.39,43386.879599,43533.212130,43927.023570,43034.273899
n608,9,0.0020,4.000000,177684.62,44662.229828,44952.919732,43909.321339,44160.149686
n609,9,0.0020,4.000000,174862.63,42933.122317,42628.707324,44645.035901,44655.760660
n610,9,0.0020,4.000000,163235.37,36145.496931,40488.741401,44200.435236,42400.693987
n611,9,0.0020,4.000000,173344.10,42586.126336,42994.456109,43683.610975,44079.909078
n612,9,0.0020,4.000000,154563.58,39309.446442,35599.055247,38885.032767,40770.049407
n613,9,0.0020,4.000000,139314.64,33159.725505,36778.826800,34703.726790,34672.360546
n614,9,0.0020,4.000000,160807.69,42086.662451,39198.629142,39864.151994,39658.244126
n615,9,0.0020,4.000000,147524.44,39144.413181,36910.789804,36386.280580,35082.954199
n616,9,0.0020,4.000000,128177.62,31457.677718,32453.720109,32345.111341,31921.108682
n617,9,0.0020,4.000000,134349.85,34073.128335,34475.942246,31563.220006,34237.563942
n618,9,0.0020,4.000000,155547.43,42739.391256,36719.458657,37816.971407,38271.606548
n619,9,0.0020,4.000000,129572.52,36839.135280,30051.457031,31627.412906,31054.509806
n620,9,0.0020,4.000000,152832.35,37393.170113,39341.400886,38514.018004,37583.757543
n621,9,0.0020,4.000000,146691.15,37463.396408,36652.706514,37477.086586,35097.964909
n622,9,0.0020,4.000000,140442.40,34816.267565,35086.940880,36260.369455,34278.822012
n623,9,0.0020,4.000000,217949.77,52837.083360,54811.913276,54869.229940,55431.545201
n624,9,0.0020,4.000000,212651.41,51416.095542,53477.743198,54070.280979,53687.291467
n625,9,0.0020,4.000000,207599.43,50470.539245,51140.989112,52730.417981,53257.480785
n626,9,0.0020,4.000000,213980.49,52868.025568,48329.431540,56276.396888,56506.634761
n627,9,0.0020,4.000000,187734.97,46207.040492,47089.030664,47006.657980,47432.235961
n628,9,0.0020,4.000000,184195.19,45797.682485,45706.728791,46199.135511,46491.645839
n629,9,0.0020,4.000000,183694.18,44873.778035,47013.325599,45745.441975,46061.629450
n630,9,0.0020,4.000000,184634.21,45745.184512,46376.044937,46300.964868,46212.016313
n631,9,0.0020,4.000000,194543.36,48497.053926,47969.747738,48827.116197,49249.438330
n632,9,0.0020,4.000000,220807.74,49573.540246,55148.544658,59441.899485,56643.756366
n633,9,0.0020,4.000000,201441.58,50507.167329,50071.717302,50303.574666,50559.122455
n634,9,0.0020,4.000000,192906.73,48207.382438,47947.323469,48348.418607,48403.600775
n635,9,0.0020,4.000000,212486.97,51786.355501,53042.036940,53236.514810,54422.065824
n636,9,0.0020,4.000000,198012.17,49458.238896,49123.984421,49396.387960,50033.562567
n637,9,0.0020,4.000000,208378.41,50709.440496,51699.864163,53122.385687,52846.720075
n638,9,0.0020,4.000000,188993.52,44581.779790,47416.156380,48762.249389,48233.337803
n639,9,0.0020,4.000000,193015.90,47122.463031,48027.096886,48482.737689,49383.603470
n640,9,0.0020,4.000000,186908.09,46683.174451,45187.609071,47600.397991,47436.905076
n641,9,0.0020,4.000000,198678.40,49317.747758,49107.392312,49474.191400,50779.064708
n642,9,0.0020,4.000000,188427.03,46110.268819,47059.010686,47338.907191,47918.840677
n643,9,0.0020,4.000000,202865.47,51037.353251,50171.508519,50531.279403,51125.329767
n644,9,0.0020,4.000000,194770.19,47341.279836,47419.564846,50005.648122,50003.696855
n645,9,0.0020,4.000000,203117.90,46746.112268,51732.653335,51776.375575,52862.759659
n646,9,0.0020,4.000000,192428.01,46372.166215,48888.369380,48405.204724,48762.272229
n647,9,0.0020,4.000000,196246.43,48161.990653,48385.267326,49854.080514,49845.095190
n648,9,0.0020,4.000000,180245.23,45305.670483,45012.196736,45137.114846,44790.252771
n649,9,0.0020,4.000000,165796.40,41302.930371,41108.247002,42207.456291,41177.770266
n650,9,0.0020,4.000000,163442.55,41127.825120,41875.813423,40355.892320,40083.015626
n651,9,0.0020,4.000000,178899.43,44314.369550,44297.007428,44945.964969,45342.090599
n652,9,0.0020,4.000000,178497.20,44546.849504,44829.356479,44573.571273,44547.427132
n653,9,0.0020,4.000000,198119.18,48653.366564,49949.687822,49668.829731,49847.300203
n654,9,0.0020,4.000000,203824.17,50877.522334,51378.120979,50587.053582,50981.469988
n655,9,0.0020,4.000000,213669.86,52513.136280,53164.128246,53501.660881,54490.934731
n656,9,0.0020,4.000000,210059.89,53324.785866,52657.135890,51857.792386,52220.175487
n657,9,0.0020,4.000000,195058.42,47635.021940,48024.805918,49935.347747,49463.248624
n658,9,0.0020,4.000000,203220.11,50593.351192,47873.004894,51876.802954,52876.947854
n659,9,0.0020,4.000000,202354.27,49301.730390,51087.813954,50165.412649,51799.312250
n660,9,0.0020,4.000000,209228.89,46875.897691,52096.121610,54264.696001,55992.175307
n661,9,0.0020,4.000000,193671.76,48345.308505,47882.152785,48865.842678,48578.458365
n662,9,0.0020,4.000000,217546.79,51246.872221,50527.225309,57577.562527,58195.125121
n663,9,0.0020,4.000000,189517.52,46745.677017,46951.442759,47986.570706,47833.832688
n664,9,0.0020,4.000000,159260.32,39542.244506,40271.748749,40108.194422,39338.135905
n665,9,0.0020,4.000000,184374.32,45786.119836,45867.275747,46473.173527,46247.750983
n666,9,0.0020,4.000000,206558.41,50295.688277,51051.922079,52599.242306,52611.554050
n667,9,0.0020,4.000000,185587.40,45886.974357,46354.238564,46585.580536,46760.609493
n668,9,0.0020,4.000000,196854.74,49185.649285,48139.947436,49653.084041,49876.059193
n669,9,0.0020,4.000000,185712.63,45994.871778,46223.580763,46849.352258,46644.828091
n670,9,0.0020,4.000000,211863.53,47148.288908,52616.876216,55881.832133,56216.528790
n671,9,0.0020,4.000000,178573.82,44519.264399,44615.097238,44733.901113,44705.553538
n672,9,0.0020,4.000000,183670.42,44151.925063,45249.524925,47084.573738,47184.399444
n673,9,0.0020,4.000000,191948.03,48122.064081,47336.500422,47952.682322,48536.778876
n674,9,0.0020,4.000000,184013.68,44173.390357,46469.033470,46413.249258,46958.005275
n675,9,0.0020,4.000000,177119.43,43833.470361,44417.034443,44276.433472,44592.492343
n676,9,0.0020,4.000000,178785.16,44499.934874,44590.758740,45133.395793,44561.075362
n677,9,0.0020,4.000000,173374.66,43539.835442,43212.143665,43418.198249,43204.478635
n678,9,0.0020,4.000000,179261.46,43735.039907,44009.650232,46166.911592,45349.861233
n679,9,0.0020,4.000000,164709.56,42365.818620,40028.561964,41298.273590,41016.907147
n680,9,0.0020,4.000000,158121.69,41985.649226,39639.070876,38411.760560,38085.210515
n681,9,0.0020,4.000000,183770.75,45772.898852,45899.710597,46142.443894,45955.696477
n682,9,0.0020,4.000000,183055.98,44914.999959,45704.713363,45842.524581,46593.745123
n683,9,0.0020,4.000000,163116.76,40529.669283,39967.834608,41933.632303,40685.625307
n684,9,0.0020,4.000000,176166.23,44692.341628,42487.481064,44426.619028,44559.790139
n685,9,0.0020,4.000000,173932.77,44227.395273,43316.658710,43083.994876,43304.716199
n686,9,0.0020,4.000000,172557.29,43361.746618,43230.101799,43350.396991,42615.042221
n687,9,0.0020,4.000000,158941.99,40422.230362,36852.480696,40496.925773,41170.354227
n688,9,0.0020,4.000000,172110.21,40485.858130,42793.393079,44730.704054,44100.250288
n689,9,0.0020,4.000000,171051.65,41346.925130,43472.175103,42629.907524,43602.645834
n690,9,0.0020,4.000000,174631.94,40970.028258,43122.361237,45509.499872,45030.048507
n691,9,0.0020,4.000000,152765.21,37777.730607,40184.006511,37792.702087,37010.771282
n692,9,0.0020,4.000000,155242.70,39068.505572,39602.885169,38724.115677,37847.194653
n693,9,0.0020,4.000000,178540.73,45221.160494,44281.302532,44480.561248,44557.707357
n694,9,0.0020,4.000000,184797.09,45018.827619,45324.285312,47112.936398,47341.037069
n695,9,0.0020,4.000000,151905.00,35580.496319,37277.646551,39801.743577,39245.118058
n696,9,0.0020,4.000000,175542.88,43811.735197,44083.135012,43947.408307,43700.606010
n697,9,0.0020,4.000000,193160.77,48269.069075,48264.802060,48315.276037,48311.618511
n698,9,0.0020,4.000000,188816.53,46356.314960,44726.810458,49187.310308,48546.090846
n699,9,0.0020,4.000000,183453.65,43007.847825,45589.418824,46579.273531,48277.109973
n700,9,0.0020,4.000000,161846.25,44271.389108,38562.516499,39547.653741,39464.687481
n701,9,0.0020,4.000000,173339.99,43791.294163,43096.904723,43313.393368,43138.397431
n702,9,0.0020,4.000000,178566.54,44431.618319,44657.303310,44704.650472,44772.971149
n703,9,0.0020,4.000000,193344.66,48248.274452,48313.487063,48381.258759,48401.636546
n704,9,0.0020,4.000000,206176.26,50646.995387,51684.413035,51965.063313,51879.788773
n705,9,0.0020,4.000000,181149.16,44970.158308,45151.809695,45467.761461,45559.428474
n706,9,0.0020,4.000000,169763.90,42146.978132,42942.556541,42886.860875,41787.507290
n707,9,0.0020,4.000000,196484.24,46566.390647,49009.782413,50579.270275,50328.792199
n708,9,0.0020,4.000000,180656.59,44740.451712,43357.114860,46638.563607,45920.460302
n709,9,0.0020,4.000000,207946.70,52692.665342,51285.517696,51874.381809,52094.131491
n710,9,0.0020,4.000000,188310.62,47163.481265,46875.401521,47140.459000,47131.276813
n711,9,0.0020,4.000000,155094.20,39980.001500,39662.233303,38009.161247,37442.806129
n712,9,0.0020,4.000000,150627.83,41177.008613,36747.545140,36603.809282,36099.466286
n713,9,0.0020,4.000000,153617.53,34900.753926,39427.582186,40752.548906,38536.649618
n714,9,0.0020,4.000000,163629.38,42002.593769,42046.088548,39470.771214,40109.922336
n715,9,0.0020,4.000000,156436.32,38819.329232,37882.133787,40329.712364,39405.145119
n716,9,0.0020,4.000000,145986.26,39714.914937,34737.723044,35159.976959,36373.647563
n717,9,0.0020,4.000000,200752.83,45745.900504,51227.529644,50882.657538,52896.743408
n718,9,0.0020,4.000000,181813.21,45093.965346,45824.483220,45318.308670,45576.448444
n719,9,0.0020,4.000000,165325.27,38382.544700,40272.883748,43819.470702,42850.369247
n720,9,0.0020,4.000000,173230.14,43535.822487,43704.996791,43007.007512,42982.310584
n721,9,0.0020,4.000000,180734.21,45230.022785,45204.982273,45189.802661,45109.405986
n722,9,0.0020,4.000000,168618.89,43294.450506,41884.349723,41789.034866,41651.050869
n723,9,0.0020,4.000000,157691.98,39512.711699,40483.410784,38635.886124,39059.969339
n724,9,0.0020,4.000000,145385.28,36330.127760,34591.845136,37810.829682,36652.473674
n725,9,0.0020,4.000000,149316.75,39129.502853,36934.447770,37019.300551,36233.498741
n726,9,0.0020,4.000000,152336.34,40019.982129,36598.801130,37647.771824,38069.785903
n727,9,0.0020,4.000000,201643.93,50057.628708,49498.798372,51101.506335,50985.992701
n728,9,0.0020,4.000000,197567.15,48673.161869,48892.970790,49940.584952,50060.434155
n729,9,0.0020,4.000000,204491.51,45596.625488,51367.005638,52626.852403,54901.024560
n730,9,0.0020,4.000000,200971.90,50066.065923,49789.835817,50188.373782,50927.622334
n731,9,0.0020,4.000000,193645.86,47281.316602,48196.907298,48692.409870,49475.224890
n732,9,0.0020,4.000000,182150.42,45383.393451,45860.790484,45517.643484,45388.592306
n733,9,0.0020,4.000000,174854.78,44329.260108,43718.401827,43507.798264,43299.320832
n734,9,0.0020,4.000000,173159.88,43110.916758,43451.553996,43400.033639,43197.375659
n735,9,0.0020,4.000000,203151.11,51497.542067,50070.145615,50467.771231,51115.653990
n736,9,0.0020,4.000000,202729.77,47442.177066,51888.381089,51617.396653,51781.813247
n737,9,0.0020,4.000000,208747.86,51983.477253,49063.951379,53444.506727,54255.924731
n738,9,0.0020,4.000000,196204.54,46714.050680,47263.672384,50703.495993,51523.322124
n739,9,0.0020,4.000000,206239.90,47050.746391,50583.139450,53947.134876,54658.882676
n740,9,0.0020,4.000000,204260.90,51883.057115,49775.745834,50842.755595,51759.342623
n741,9,0.0020,4.000000,186591.35,45034.228220,45376.605414,48073.185666,48107.330396
n742,9,0.0020,4.000000,178031.85,44086.116493,44196.842740,44727.356105,45021.537536
n743,9,0.0020,4.000000,169588.38,43659.917643,40830.393483,42806.309469,42291.754472
n744,9,0.0020,4.000000,177480.92,43879.985888,43960.000123,44560.938997,45079.995052
n745,9,0.0020,4.000000,188077.82,46663.416728,47214.069946,46695.665564,47504.668202
n746,9,0.0020,4.000000,161607.56,38918.392887,41139.036797,41271.975721,40278.157176
n747,9,0.0020,4.000000,209611.06,49536.236727,50922.816060,54411.116824,54740.887794
n748,9,0.0020,4.000000,207290.99,49688.247102,50761.124774,54007.704639,52833.912810
n749,9,0.0020,4.000000,205506.60,50624.385399,52420.528147,51151.785418,51309.906002
n750,9,0.0020,4.000000,204809.96,50526.300210,50020.811780,50837.462946,53425.386417
n751,9,0.0020,4.000000,162905.87,38493.719317,39112.364661,42953.158640,42346.626843
n752,9,0.0020,4.000000,158933.47,40362.709785,39978.258057,38288.147861,40304.350323
n753,9,0.0020,4.000000,176550.99,42588.246904,44015.587387,45247.771978,44699.386065
n754,9,0.0020,4.000000,194640.25,48539.795868,48622.742415,48672.526454,48805.181831
n755,9,0.0020,4.000000,193361.37,45824.636382,46018.935668,50301.241369,51216.561451
n756,9,0.0020,4.000000,188559.24,46898.273310,47307.068000,47174.115880,47179.781166
n757,9,0.0020,4.000000,161056.27,41083.965509,41049.611675,39333.455787,39589.238931
n758,9,0.0020,4.000000,164436.18,40366.935998,41848.123033,40879.129609,41341.986455
n759,9,0.0020,4.000000,190349.67,46675.626413,46427.639359,48881.321663,48365.081524
n760,9,0.0020,4.000000,207797.27,48168.468690,49277.908599,53973.009909,56377.879560
n761,9,0.0020,4.000000,210154.27,51810.889379,54473.577217,51848.733824,52021.068965
n762,9,0.0020,4.000000,203923.50,50587.613087,51713.467295,50783.553849,50838.868851
n763,9,0.0020,4.000000,213166.55,52012.857537,54446.961563,53371.802959,53334.930521
n764,9,0.0020,4.000000,216597.88,54878.112509,54685.730508,53284.618632,53749.413774
n765,9,0.0020,4.000000,201263.44,50107.482311,50053.163438,50842.040699,50260.756993
n766,9,0.0020,4.000000,218714.03,45203.048093,55094.297825,57449.613561,60967.073215
n767,9,0.0020,4.000000,151034.22,37794.831306,38267.639666,37906.308271,37065.441170
n768,9,0.0020,4.000000,145974.21,40303.431948,31280.367380,37099.395470,37291.016930
n769,9,0.0020,4.000000,165677.32,43836.780666,39408.348291,41283.916592,41148.270109
n770,9,0.0020,4.000000,150886.74,34606.854860,39550.611664,38350.935920,38378.333269
n771,9,0.0020,4.000000,167943.80,40491.150533,42003.910502,42782.550110,42666.190778
n772,9,0.0020,4.000000,167157.25,42679.203187,41732.270325,41474.597571,41271.177898
n773,9,0.0020,4.000000,192815.35,47936.313880,48130.198014,48403.213084,48345.628423
n774,9,0.0020,4.000000,169841.41,42736.157496,42330.395421,42626.011881,42148.850055
n775,9,0.0020,4.000000,175740.61,44147.177075,43807.528834,43901.140364,43884.764722
n776,9,0.0020,4.000000,167426.64,43747.628443,41365.207201,41090.749326,41223.056752
n777,9,0.0020,4.000000,188963.05,43298.707230,48221.016427,49064.342556,48378.983950
n778,9,0.0020,4.000000,208249.15,52393.863916,51728.130690,52407.245199,51719.913094
n779,9,0.0020,4.000000,192402.26,47052.658890,47652.907383,48956.292978,48740.398375
n780,9,0.0020,4.000000,190630.77,46727.660400,47132.185982,47917.536991,48853.385409
n781,9,0.0020,4.000000,195263.26,48486.851416,47755.326418,49296.249787,49724.829032
n782,9,0.0020,4.000000,185118.21,46056.125906,45600.875957,46765.843143,46695.363037
n783,9,0.0020,4.000000,164534.63,41628.337642,39462.294621,41842.105533,41601.891253
n784,9,0.0020,4.000000,181504.70,44910.322272,45883.898109,45405.000104,45305.478830
n785,9,0.0020,4.000000,137070.71,33788.041023,35853.512666,34336.473237,33092.678950
n786,9,0.0020,4.000000,149430.16,32104.504581,39008.404973,39894.412858,38422.836264
n787,9,0.0020,4.000000,138374.34,38445.313054,35694.164085,31814.892137,32419.972251
n788,9,0.0020,4.000000,146107.08,37537.972748,34651.825323,37370.002493,36547.275042
n789,9,0.0020,4.000000,151646.25,38389.199857,39355.833059,36765.913387,37135.300688
n790,9,0.0020,4.000000,140254.76,32746.853765,38061.848373,34674.547056,34771.513235
n791,9,0.0020,4.000000,159926.04,41747.002118,40430.818601,39052.722436,38695.499675
n792,9,0.0020,4.000000,167929.89,42309.824859,41317.248939,42416.170754,41886.648953
n793,9,0.0020,4.000000,187042.52,46478.685534,46620.510654,46938.719945,47004.608264
n794,9,0.0020,4.000000,169890.12,44023.987663,41121.414404,42346.782892,42397.936141
n795,9,0.0020,4.000000,145635.04,38982.916029,37423.887205,34251.231922,34977.006235
n796,9,0.0020,4.000000,144429.50,37822.926009,37963.677391,34794.962803,33847.930426
n797,9,0.0020,4.000000,133837.75,37664.015354,35503.612057,30110.242937,30559.880522
n798,9,0.0020,4.000000,135696.32,32465.954499,36749.449528,32133.086660,34347.832328
n799,9,0.0020,4.000000,185951.10,45805.462585,46319.172456,46701.577934,47124.886729
n800,9,0.0020,4.000000,201398.46,46610.436667,47116.178740,51916.003944,55755.835821
n801,9,0.0020,4.000000,162488.53,43795.153413,38416.036160,39723.517907,40553.826466
n802,9,0.0020,4.000000,184257.79,46570.514846,44947.232316,46485.672413,46254.367789
n803,9,0.0020,4.000000,176418.35,43133.636412,43953.371574,44557.845369,44773.497653
n804,9,0.0020,4.000000,171142.89,42897.302729,42747.412118,42986.957427,42511.217705
n805,9,0.0020,4.000000,155910.48,41060.106806,37528.824050,38358.636989,38962.913545
n806,9,0.0020,4.000000,159033.45,39818.601642,41241.285319,38964.413194,39009.148299
n807,9,0.0020,4.000000,175154.95,41780.258643,44141.463750,44597.055015,44636.168507
n808,9,0.0020,4.000000,161776.94,40706.476330,40253.010156,40840.677460,39976.776762
n809,9,0.0020,4.000000,157145.97,37832.801183,38982.222475,39974.993098,40355.954114
