Nodo,Stage,Probability,Gamma,Wealth,stock1,stock2,bond,money
n633,9,0.0020,1.500000,300438.55,70418.506230,81720.116723,75422.503964,72877.427373
n634,9,0.0020,1.500000,285889.55,69597.600876,88043.066615,65516.961836,62731.924240
n635,9,0.0020,1.500000,328992.55,91411.540455,67481.025437,90036.880195,80063.108737
n636,9,0.0020,1.500000,301391.67,65008.537578,89702.713961,78809.588067,67870.826413
n637,9,0.0020,1.500000,300710.20,112928.677782,66717.702990,58120.284141,62943.532432
n638,9,0.0020,1.500000,278516.63,20945.421856,60610.917214,111716.932171,85243.353792
n639,9,0.0020,1.500000,293302.60,96996.312157,78108.448681,65146.441339,53051.393289
n640,9,0.0020,1.500000,251350.13,63173.202226,85163.435174,55397.665947,47615.827913
n641,9,0.0020,1.500000,268474.60,60758.527333,91999.126941,67002.958227,48713.983881
n642,9,0.0020,1.500000,250478.18,115524.856102,51735.776537,46798.143044,36419.401943
n643,9,0.0020,1.500000,288014.42,60265.861235,82606.549359,74187.616839,70954.387899
n644,9,0.0020,1.500000,271614.24,60740.992876,83875.678866,68855.428821,58142.142101
n645,9,0.0020,1.500000,275195.50,112726.874840,41438.590991,63719.857250,57310.177897
n646,9,0.0020,1.500000,229541.70,14055.066072,95374.139327,51203.622751,68908.872726
n647,9,0.0020,1.500000,284584.15,86800.356077,55360.529792,70323.601061,72099.664934
n648,9,0.0020,1.500000,265731.09,76752.732125,61671.823598,69866.689842,57439.848402
n649,9,0.0020,1.500000,204602.12,74748.346122,35658.199792,66495.772452,27699.797829
n650,9,0.0020,1.500000,205130.55,75815.914179,81244.632100,26692.501770,21377.500098
n651,9,0.0020,1.500000,227291.84,62126.016817,109191.418842,32161.546070,23812.855658
n652,9,0.0020,1.500000,227884.18,47750.555828,82724.968306,49526.674035,47881.977596
n653,9,0.0020,1.500000,300223.00,94622.987523,68042.599837,68042.215554,69515.195007
n654,9,0.0020,1.500000,290565.35,34812.816215,85567.962808,89789.712722,80394.861703
n655,9,0.0020,1.500000,316920.53,55328.655712,80499.847955,87607.761734,93484.261570
n656,9,0.0020,1.500000,292503.62,51229.936482,65981.416126,97908.081289,77384.189911
n657,9,0.0020,1.500000,272340.24,117422.149114,75236.646240,36499.322959,43182.118764
n658,9,0.0020,1.500000,269948.92,40585.468826,139375.262629,47092.057875,42896.134680
n659,9,0.0020,1.500000,271327.98,101045.585798,56267.123589,65103.915779,48911.353441
n660,9,0.0020,1.500000,290946.98,133301.473315,50934.667571,57527.407968,49183.431599
n661,9,0.0020,1.500000,274652.28,65218.279663,103149.404867,46682.481202,59602.118836
n662,9,0.0020,1.500000,309241.15,75844.584716,108615.818617,63446.058403,61334.686295
n663,9,0.0020,1.500000,252014.50,99579.193364,75579.254328,36716.685740,40139.367530
n664,9,0.0020,1.500000,185448.86,38624.177832,59153.304963,51365.265237,36306.109632
n665,9,0.0020,1.500000,222121.20,88496.818898,80293.455155,24092.117596,29238.806527
n666,9,0.0020,1.500000,261938.95,100681.790550,56486.312938,50998.953987,53771.887655
n667,9,0.0020,1.500000,235724.93,76272.464416,39919.195316,76020.933718,43512.337827
n668,9,0.0020,1.500000,262332.32,62386.328010,110877.377853,42443.560423,46625.056667
n669,9,0.0020,1.500000,277017.15,143517.800395,49403.908586,40110.383916,43985.061503
n670,9,0.0020,1.500000,341915.18,137241.625688,65037.201007,69825.737871,69810.612943
n671,9,0.0020,1.500000,241593.73,59623.152613,131007.028993,24109.217614,26854.327500
n672,9,0.0020,1.500000,237418.39,100393.079322,80274.128870,28453.241283,28297.941706
n673,9,0.0020,1.500000,249217.97,55092.234167,91595.471378,61358.034303,41172.226160
n674,9,0.0020,1.500000,245535.74,49299.742858,72860.814811,56308.757387,67066.420515
n675,9,0.0020,1.500000,188739.19,51376.571977,96937.758626,17237.948755,23186.906015
n676,9,0.0020,1.500000,205852.49,57228.247183,62659.793252,50320.922661,35643.531502
n677,9,0.0020,1.500000,195881.84,81675.050407,48164.777078,38264.936982,27777.077879
n678,9,0.0020,1.500000,203067.54,24810.533233,21645.342355,110450.774804,46160.884900
n679,9,0.0020,1.500000,194253.42,114824.745240,27362.647432,32555.049880,19510.981216
n680,9,0.0020,1.500000,197148.78,124392.954499,33638.304300,20361.992411,18755.524348
n681,9,0.0020,1.500000,244653.88,98075.752969,45988.662173,56896.172766,43693.291091
n682,9,0.0020,1.500000,242910.93,92944.878559,62912.393222,57982.731726,29070.922476
n683,9,0.0020,1.500000,186486.23,37483.854245,31596.606864,80081.474143,37324.299497
n684,9,0.0020,1.500000,196333.42,95781.077893,60222.297301,20597.953445,19732.093582
n685,9,0.0020,1.500000,193370.74,101219.975187,34606.986400,27458.835006,30084.944049
n686,9,0.0020,1.500000,203205.51,60053.193153,49894.878465,56170.006370,37087.436664
n687,9,0.0020,1.500000,173085.35,42396.797316,13032.378906,49479.825480,68176.350171
n688,9,0.0020,1.500000,193724.30,11573.223076,50905.781075,88772.092001,42473.207069
n689,9,0.0020,1.500000,180936.60,44047.612000,61769.032414,33513.884991,41606.068191
n690,9,0.0020,1.500000,213047.46,14256.402209,29501.601975,95634.755416,73654.697418
n691,9,0.0020,1.500000,168302.22,26646.839062,94629.939122,26328.434270,20697.010396
n692,9,0.0020,1.500000,151074.71,40137.452834,59737.991445,31803.026004,19396.235099
n693,9,0.0020,1.500000,198326.71,109200.962710,36493.524123,28302.226257,24329.992588
n694,9,0.0020,1.500000,199904.34,76007.059400,86451.648865,19416.681627,18028.949366
n695,9,0.0020,1.500000,164582.95,13981.942287,22200.892087,73992.744744,54407.370177
n696,9,0.0020,1.500000,183216.96,42425.755440,74067.652335,43592.367309,23131.181399
n697,9,0.0020,1.500000,247934.03,67436.995953,39369.197977,70568.700945,70559.135207
n698,9,0.0020,1.500000,221802.81,21419.007143,11817.788783,118140.646093,70425.363747
n699,9,0.0020,1.500000,220956.87,140868.323131,33285.070479,27804.578625,18998.899449
n700,9,0.0020,1.500000,199689.85,138219.448412,16616.427990,22589.897795,22264.078539
n701,9,0.0020,1.500000,198983.24,108833.093964,36611.840698,28270.442234,25267.859263
n702,9,0.0020,1.500000,210654.49,60953.441472,93209.714189,27963.916849,28527.421746
n703,9,0.0020,1.500000,255528.96,107583.463023,25377.511426,73836.143907,48731.843188
n704,9,0.0020,1.500000,260602.42,97511.675823,51999.533623,55131.558066,55959.656778
n705,9,0.0020,1.500000,236114.84,51257.108111,119257.613795,36880.617887,28719.501132
n706,9,0.0020,1.500000,219610.85,37160.313738,79650.653565,72863.303628,29936.574550
n707,9,0.0020,1.500000,227957.91,18685.684308,29993.866198,109348.349827,69930.010312
n708,9,0.0020,1.500000,216120.82,63707.390654,33844.037001,79427.788781,39141.605556
n709,9,0.0020,1.500000,256759.38,30190.298049,52541.124640,85623.593120,88404.361082
n710,9,0.0020,1.500000,225453.15,72292.850834,40073.498974,65094.859708,47991.940007
n711,9,0.0020,1.500000,168189.32,81535.245205,57863.109524,16128.075341,12662.892746
n712,9,0.0020,1.500000,162243.57,110867.564979,18189.156917,17499.830804,15687.013996
n713,9,0.0020,1.500000,177972.68,11553.625010,43936.951513,89135.427153,33346.675622
n714,9,0.0020,1.500000,176495.07,71030.970022,73883.958743,13565.261622,18014.876628
n715,9,0.0020,1.500000,168692.42,50537.062959,25642.793112,57192.518637,35320.048843
n716,9,0.0020,1.500000,162707.90,98473.270016,17491.014648,18979.312505,27764.299170
n717,9,0.0020,1.500000,253310.78,148763.235783,36150.101627,36822.819642,31574.617972
n718,9,0.0020,1.500000,208915.84,50738.022921,80615.899525,35297.738679,42264.179036
n719,9,0.0020,1.500000,184142.32,15294.862775,19646.065166,90371.088024,58830.303555
n720,9,0.0020,1.500000,193112.34,73704.211476,76222.679604,21486.104824,21699.341463
n721,9,0.0020,1.500000,208428.96,80579.566290,78746.946932,25603.001372,23499.444670
n722,9,0.0020,1.500000,197777.48,132538.046612,26275.925509,20531.650855,18431.861230
n723,9,0.0020,1.500000,189262.63,53776.436481,76901.787315,27586.985666,30997.419187
n724,9,0.0020,1.500000,159334.86,48282.390783,17274.177805,63401.842841,30376.448101
n725,9,0.0020,1.500000,157131.79,82552.016854,26543.648140,27327.793311,20708.330040
n726,9,0.0020,1.500000,176233.93,106117.060661,20504.632304,23556.338995,26055.903005
n727,9,0.0020,1.500000,286013.46,60009.300284,107842.520139,59795.362422,58366.277256
n728,9,0.0020,1.500000,299448.95,68743.880988,83259.415637,73344.701733,74100.949949
n729,9,0.0020,1.500000,275682.79,153417.104057,44592.465363,40996.132706,36677.088192
n730,9,0.0020,1.500000,272093.70,71137.844504,79618.631524,68487.470478,52849.748866
n731,9,0.0020,1.500000,305991.72,82862.556120,71178.758273,76468.698900,75481.707465
n732,9,0.0020,1.500000,251518.93,72888.169965,65173.856174,58047.060139,55409.840733
n733,9,0.0020,1.500000,248703.88,107333.214355,52290.050994,47747.936200,41332.679928
n734,9,0.0020,1.500000,229599.49,67642.243483,84319.948955,39317.003982,38320.293496
n735,9,0.0020,1.500000,280229.32,57561.449911,74272.617658,75814.253339,72580.994527
n736,9,0.0020,1.500000,278418.73,154151.911792,42495.465285,40250.300901,41521.056431
n737,9,0.0020,1.500000,299744.52,74397.646445,97504.223280,66628.284492,61214.366892
n738,9,0.0020,1.500000,280186.85,72383.234669,70643.210380,85616.364321,51544.044730
n739,9,0.0020,1.500000,295450.71,111285.274217,71889.817315,56939.586599,55336.034590
n740,9,0.0020,1.500000,299823.96,53232.232721,100480.861224,71499.753937,74611.116486
n741,9,0.0020,1.500000,252946.02,109475.039001,85617.667029,29005.506576,28847.810874
n742,9,0.0020,1.500000,227049.01,124754.949767,52570.664743,28002.427924,21720.967169
n743,9,0.0020,1.500000,195876.82,102881.463352,18332.787481,42739.617742,31922.950234
n744,9,0.0020,1.500000,219843.42,103795.764950,63699.159204,31545.509282,20802.989798
n745,9,0.0020,1.500000,267646.06,54931.379976,85016.641412,53530.657276,74167.378531
n746,9,0.0020,1.500000,197439.70,31369.628434,51890.940610,76374.525001,37804.604909
n747,9,0.0020,1.500000,276105.16,106796.414606,76438.289645,45570.122408,47300.332888
n748,9,0.0020,1.500000,260635.63,89663.284646,92955.948412,33107.394607,44909.006330
n749,9,0.0020,1.500000,249486.17,95496.955989,33987.824522,63037.352791,56964.036220
n750,9,0.0020,1.500000,263229.89,67732.106522,84149.952356,66318.595887,45029.235257
n751,9,0.0020,1.500000,193594.01,19610.768344,20612.038250,86780.168044,66591.038691
n752,9,0.0020,1.500000,174442.42,55597.615271,46026.919041,19893.703218,52924.180916
n753,9,0.0020,1.500000,215624.24,55875.617791,74214.359299,51779.204607,33755.059158
n754,9,0.0020,1.500000,226373.11,46988.263028,45774.248863,61142.437489,72468.158741
n755,9,0.0020,1.500000,216984.15,115474.201032,56394.315971,24622.272118,20493.356365
n756,9,0.0020,1.500000,227043.86,40869.882529,81599.804945,52057.734589,52516.436427
n757,9,0.0020,1.500000,187787.06,69502.955438,67467.359717,24328.122194,26488.627227
n758,9,0.0020,1.500000,198326.60,35833.314387,76114.898539,40560.490257,45817.900789
n759,9,0.0020,1.500000,235598.90,15753.801982,69772.461629,91103.580749,58969.056452
n760,9,0.0020,1.500000,263808.47,109529.957710,76847.914929,43255.710766,34174.891299
n761,9,0.0020,1.500000,273236.37,82586.287870,34082.420604,78610.096187,77957.568890
n762,9,0.0020,1.500000,258916.51,81876.897316,33837.481486,74984.045958,68218.083549
n763,9,0.0020,1.500000,286827.63,59101.617022,44366.987703,83326.447751,100032.580170
n764,9,0.0020,1.500000,301124.67,66750.124134,66940.306992,87797.805856,79636.433434
n765,9,0.0020,1.500000,244458.09,55284.003452,99107.713222,32606.135016,57460.239501
n766,9,0.0020,1.500000,280443.02,158662.893946,41504.778188,41976.857191,38298.493568
n767,9,0.0020,1.500000,163470.68,50199.073658,51155.210435,36987.421683,25128.971790
n768,9,0.0020,1.500000,161248.73,93261.970458,7316.913300,29604.463451,31065.384557
n769,9,0.0020,1.500000,190686.09,123810.081167,17991.488456,24259.877277,24624.643985
n770,9,0.0020,1.500000,161378.07,17031.281641,83209.668231,30802.046700,30335.075632
n771,9,0.0020,1.500000,189355.04,34513.187685,47974.955928,63849.577511,43017.318687
n772,9,0.0020,1.500000,189333.75,109043.085447,36487.500167,26592.606850,17210.553143
n773,9,0.0020,1.500000,262842.17,100560.554921,55012.905199,46543.862778,60724.851223
n774,9,0.0020,1.500000,192474.50,69487.692639,38299.313470,48946.130676,35741.360159
n775,9,0.0020,1.500000,195325.21,99334.015851,36497.711780,37270.672369,22222.807857
n776,9,0.0020,1.500000,182679.03,114287.177826,24117.322534,22039.616755,22234.909595
n777,9,0.0020,1.500000,252542.96,13544.806879,82031.047564,89607.190586,67359.915105
n778,9,0.0020,1.500000,258772.52,45187.972178,80963.714282,45723.453031,86897.383545
n779,9,0.0020,1.500000,253473.11,35609.871116,94945.739968,64161.334778,58756.160043
n780,9,0.0020,1.500000,235792.27,100143.574399,44977.672491,53565.851962,37105.167431
n781,9,0.0020,1.500000,234315.63,63782.213209,44060.503021,62552.259271,63920.651338
n782,9,0.0020,1.500000,217450.56,35016.209952,29927.581331,80044.470093,72462.300384
n783,9,0.0020,1.500000,191044.49,58100.662603,20198.743521,60850.829805,51894.252267
n784,9,0.0020,1.500000,224419.24,24596.060865,126983.280447,43505.931538,29333.968528
n785,9,0.0020,1.500000,173522.94,31538.159634,79278.326934,38102.053269,24604.402903
n786,9,0.0020,1.500000,186612.48,9344.620268,55756.277774,79227.565544,42284.012331
n787,9,0.0020,1.500000,146758.16,95398.064639,32911.890667,8740.709330,9707.499332
n788,9,0.0020,1.500000,160468.51,59277.806790,16588.065620,51640.822642,32961.813709
n789,9,0.0020,1.500000,168458.84,47916.801447,82681.090073,17765.189766,20095.759198
n790,9,0.0020,1.500000,146611.25,13149.418776,90873.673419,20895.190979,21692.963332
n791,9,0.0020,1.500000,184885.86,105027.114324,45006.240739,18351.131368,16501.369327
n792,9,0.0020,1.500000,222724.79,89750.129737,46594.267719,48088.337631,38292.053096
n793,9,0.0020,1.500000,260391.36,106881.101689,67638.320566,41046.453174,44825.480800
n794,9,0.0020,1.500000,226176.61,111969.344666,26162.785566,43513.871062,44530.604157
n795,9,0.0020,1.500000,166596.47,91416.270899,44827.982280,13825.672346,16526.547979
n796,9,0.0020,1.500000,171480.19,68239.484364,74916.994925,16028.069047,12295.637655
n797,9,0.0020,1.500000,144607.75,91235.019671,38748.338043,7110.485629,7513.901998
n798,9,0.0020,1.500000,154997.69,18042.624909,87836.053891,16591.900047,32527.107078
n799,9,0.0020,1.500000,220778.96,100537.582551,45225.003042,45541.268084,29475.101513
n800,9,0.0020,1.500000,244904.08,105170.648910,76870.542191,37279.234953,25583.650173
n801,9,0.0020,1.500000,193445.69,125512.405546,14749.113170,23542.153334,29642.021253
n802,9,0.0020,1.500000,234592.48,77883.870367,30704.243613,64783.400711,61220.964581
n803,9,0.0020,1.500000,212770.49,27514.444710,48108.420198,62478.403708,74669.221109
n804,9,0.0020,1.500000,202912.93,67585.888037,51027.647393,56727.678846,27571.713933
n805,9,0.0020,1.500000,174401.15,97194.912406,19849.301375,25902.953187,31453.981134
n806,9,0.0020,1.500000,187508.26,41882.477948,97616.423111,23561.538222,24447.817183
n807,9,0.0020,1.500000,214632.44,36767.158939,114112.366210,38273.734914,25479.178945
n808,9,0.0020,1.500000,183692.16,79225.755508,39176.027217,41030.282396,24260.098182
n809,9,0.0020,1.500000,178774.78,22531.200588,37019.293506,52358.687887,66865.600423
n810,9,0.0020,1.500000,170137.84,38228.024110,20187.390393,35706.674069,76015.746787
n811,9,0.0020,1.500000,199345.11,107415.783197,32606.846023,23751.340391,35571.143325
n812,9,0.0020,1.500000,186524.03,20298.018631,69118.845544,41830.990485,55276.176650
n813,9,0.0020,1.500000,197115.60,18062.292564,62348.707039,29356.040595,87348.560360
n814,9,0.0020,1.500000,187546.72,35426.191596,24838.450309,63642.154486,63639.922701
n815,9,0.0020,1.500000,239307.84,41371.866061,84668.222743,67115.449537,46152.300214
n816,9,0.0020,1.500000,232325.19,46984.838151,104888.615504,39657.821101,40793.918042
n817,9,0.0020,1.500000,251409.49,62965.258688,91067.465253,53351.748893,44025.018392
n818,9,0.0020,1.500000,276169.69,106410.004968,58140.156821,57196.451014,54423.075753
n819,9,0.0020,1.500000,169733.40,23221.474660,26434.280212,81180.146611,38897.495266
n820,9,0.0020,1.500000,149921.84,13057.062532,28794.360128,24126.596272,83943.822185
n821,9,0.0020,1.500000,198639.41,33306.124510,35640.795589,92777.228746,36915.264313
n822,9,0.0020,1.500000,193827.54,131714.616632,24297.772123,18247.183504,19567.969252
n823,9,0.0020,1.500000,187541.24,87409.692066,32361.223323,32839.642257,34930.680059
n824,9,0.0020,1.500000,196487.35,39685.566548,99063.329901,22908.995523,34829.457949
n825,9,0.0020,1.500000,221571.20,82372.382540,83033.362709,28159.976821,28005.479468
n826,9,0.0020,1.500000,180663.74,31939.622675,106680.676636,19572.536000,22470.906016
n827,9,0.0020,1.500000,183368.97,112809.609112,32740.749544,20278.198601,17540.410648
n828,9,0.0020,1.500000,187280.70,24629.747745,82683.654957,40016.961309,39950.338616
n829,9,0.0020,1.500000,179469.29,24429.007052,97715.432308,35466.443519,21858.410818
n830,9,0.0020,1.500000,197017.53,121965.097233,24377.013903,25009.802741,25665.611634
n831,9,0.0020,1.500000,296443.77,103005.471042,57652.012481,64058.178885,71728.112302
n832,9,0.0020,1.500000,283083.79,74112.790144,96105.382254,61771.004953,51094.610796
n833,9,0.0020,1.500000,249931.53,62714.547375,93085.933493,43116.362290,51014.686460
n834,9,0.0020,1.500000,232097.12,71859.931952,80946.320487,33669.379594,45621.487910
n835,9,0.0020,1.500000,361632.67,64907.566333,121864.692229,86046.040293,88814.366221
n836,9,0.0020,1.500000,333383.77,77868.507241,87784.969337,83343.873296,84386.419706
n837,9,0.0020,1.500000,352989.61,139858.081373,61933.073903,73788.367898,77410.090594
n838,9,0.0020,1.500000,318595.28,97457.349890,60243.547425,82461.209120,78433.170910
n839,9,0.0020,1.500000,220641.06,48531.435776,96311.843639,41561.506487,34236.276618
n840,9,0.0020,1.500000,179956.68,26446.226967,36374.665937,44043.115775,73092.675366
n841,9,0.0020,1.500000,191648.82,105098.965646,22835.148026,33483.768225,30230.938530
n842,9,0.0020,1.500000,208411.13,23206.433378,34835.039647,80054.992424,70314.665645
n843,9,0.0020,1.500000,204108.56,11977.560057,109307.818342,27600.683904,55222.494777
n844,9,0.0020,1.500000,225168.18,114267.500599,52425.345783,28952.190264,29523.141741
n845,9,0.0020,1.500000,226835.56,43572.402199,85635.451296,49746.899499,47880.805070
n846,9,0.0020,1.500000,211226.73,129767.742622,29741.051310,25031.784981,26686.147121
n847,9,0.0020,1.500000,202571.39,24580.336359,90304.007642,47234.108311,40452.939353
n848,9,0.0020,1.500000,218025.52,39066.097761,95661.914474,45199.005406,38098.498891
n849,9,0.0020,1.500000,249423.35,68386.274106,113066.146660,36682.568874,31288.361868
n850,9,0.0020,1.500000,279204.94,95287.667652,36816.701508,80475.623163,66624.944732
n851,9,0.0020,1.500000,327045.66,138543.314039,64068.751690,61580.989555,62852.604679
n852,9,0.0020,1.500000,278140.93,63416.516757,83066.476767,70412.274404,61245.666335
n853,9,0.0020,1.500000,299696.12,58042.466379,49847.282997,116590.092504,75216.278280
n854,9,0.0020,1.500000,301672.26,85785.568520,85239.961413,70623.674231,60023.052235
n855,9,0.0020,1.500000,428188.41,86349.629155,114874.445490,95917.003892,131047.328923
n856,9,0.0020,1.500000,402690.89,100040.173411,102098.896599,101519.270007,99032.545882
n857,9,0.0020,1.500000,382473.99,90305.502631,88430.996535,104204.460225,99533.029626
n858,9,0.0020,1.500000,361661.58,86361.131949,92024.248375,91922.070432,91354.134192
n859,9,0.0020,1.500000,370191.40,88380.322429,81513.484808,102749.078163,97548.509938
n860,9,0.0020,1.500000,366145.26,98684.404924,88663.939454,85300.652798,93496.257953
n861,9,0.0020,1.500000,348984.26,61752.830894,109874.059459,83523.889751,93833.484410
n862,9,0.0020,1.500000,375237.31,81725.029017,84269.976474,100238.487045,109003.818924
n863,9,0.0020,1.500000,268446.53,71584.213313,45867.338342,74038.983538,76955.999502
n864,9,0.0020,1.500000,214260.45,30505.292086,44020.126522,74880.389420,64854.644721
n865,9,0.0020,1.500000,219664.18,24089.700617,124397.173476,34457.739674,36719.564706
n866,9,0.0020,1.500000,234232.29,41463.420614,114326.496421,44998.940516,33443.431540
n867,9,0.0020,1.500000,179342.28,19712.448924,91846.854384,34276.514356,33506.461247
n868,9,0.0020,1.500000,171121.50,83465.952079,47141.554386,23117.107498,17396.889991
n869,9,0.0020,1.500000,141392.53,72948.522185,22595.705770,26280.044100,19568.262240
n870,9,0.0020,1.500000,151030.13,78767.638261,11323.996091,27482.708361,33455.787274
n871,9,0.0020,1.500000,180663.77,53725.091205,43318.255289,45201.505869,38418.914309
n872,9,0.0020,1.500000,152218.04,42365.018655,58122.085524,27187.710566,24543.229010
n873,9,0.0020,1.500000,146363.29,69719.008947,21144.421886,38541.415402,16958.441549
n874,9,0.0020,1.500000,172604.35,91727.322073,56850.930117,13421.386355,10604.713241
n875,9,0.0020,1.500000,179793.62,58015.447541,51376.001290,41367.029321,29035.145010
n876,9,0.0020,1.500000,178161.81,21430.093055,45232.574712,79239.638170,32259.507122
n877,9,0.0020,1.500000,159283.73,71672.421455,61189.478144,12299.182642,14122.645665
n878,9,0.0020,1.500000,163542.44,30431.556584,47838.047242,50558.123249,34714.712338
n879,9,0.0020,1.500000,243333.61,20592.154022,37664.889312,122121.080346,62955.489666
n880,9,0.0020,1.500000,261646.45,75809.455829,40781.057983,97536.692276,47519.248753
n881,9,0.0020,1.500000,274214.75,64203.278091,120767.519314,45630.576944,43613.377235
n882,9,0.0020,1.500000,224691.15,114106.852167,42890.421213,32541.823380,35152.050114
n883,9,0.0020,1.500000,268294.35,101734.876123,55438.082687,53924.152009,57197.239037
n884,9,0.0020,1.500000,223803.39,42227.421124,97305.591046,42527.866877,41742.513554
n885,9,0.0020,1.500000,263438.90,87241.848234,97472.718856,40711.209948,38013.126651
n886,9,0.0020,1.500000,264645.17,121188.018501,68138.795836,39033.247395,36285.113139
n887,9,0.0020,1.500000,244981.05,63390.304302,96554.468673,42976.342466,42059.935262
n888,9,0.0020,1.500000,268873.39,57263.151804,86770.284664,61953.334420,62886.614228
n889,9,0.0020,1.500000,283598.75,81074.364687,75975.897709,57916.588179,68631.902865
n890,9,0.0020,1.500000,303669.71,73389.413831,63485.321256,83922.433060,82872.538135
n891,9,0.0020,1.500000,271380.81,131753.412942,50510.136508,41513.448503,47603.816467
n892,9,0.0020,1.500000,287007.48,104552.334337,66756.835643,65954.189041,49744.116287
n893,9,0.0020,1.500000,241547.64,95984.904045,65970.273093,38991.171545,40601.294631
n894,9,0.0020,1.500000,256697.00,28369.149205,77049.828689,66701.428120,84576.589745
n895,9,0.0020,1.500000,287203.05,70707.898099,92453.340348,62531.061422,61510.750918
n896,9,0.0020,1.500000,292769.07,138142.004826,56496.090802,52996.796946,45134.178503
n897,9,0.0020,1.500000,261208.97,59757.026669,34936.471952,92049.242893,74466.227784
n898,9,0.0020,1.500000,275880.49,140964.911531,55303.978906,35275.854998,44335.743979
n899,9,0.0020,1.500000,378738.57,90853.460678,72967.470941,102949.366372,111968.273090
n900,9,0.0020,1.500000,400537.34,101715.913131,80591.563218,109932.539497,108297.320446
n901,9,0.0020,1.500000,366646.86,79012.760140,90298.537831,96352.704588,100982.857027
n902,9,0.0020,1.500000,314193.95,52941.874857,102136.858687,77745.222004,81369.995766
n903,9,0.0020,1.500000,304324.11,74868.612900,112240.598048,58731.479296,58483.424509
n904,9,0.0020,1.500000,286657.46,33970.424437,67878.142151,82966.740413,101842.149046
n905,9,0.0020,1.500000,441970.24,61417.430695,114766.386729,92522.393890,173264.031079
n906,9,0.0020,1.500000,306910.43,108409.873876,70624.082651,64310.041546,63566.433137
n907,9,0.0020,1.500000,243140.62,60026.065773,46604.531884,57397.181928,79112.836378
n908,9,0.0020,1.500000,292592.05,79760.023200,99419.791544,56363.938897,57048.292713
n909,9,0.0020,1.500000,284860.14,71644.906986,120067.438907,47882.658996,45265.137774
n910,9,0.0020,1.500000,277232.14,68101.896641,60577.137872,77183.976888,71369.125747
n911,9,0.0020,1.500000,258707.46,55489.224691,43189.625732,86842.349275,73186.256979
n912,9,0.0020,1.500000,292672.47,73948.581086,123215.411331,49380.813503,46127.666350
n913,9,0.0020,1.500000,300645.74,83104.839096,77042.378031,67491.820806,73006.701816
n914,9,0.0020,1.500000,320771.55,77405.036424,97252.919726,78215.374833,67898.218083
n915,9,0.0020,1.500000,290172.59,98133.021628,70659.057275,63463.881147,57916.628493
n916,9,0.0020,1.500000,278879.11,40006.744919,127670.571749,56465.651341,54736.146350
n917,9,0.0020,1.500000,365351.64,94606.284048,78685.193782,96541.662693,95518.497229
n918,9,0.0020,1.500000,379477.81,91952.472712,95513.832106,92970.132804,99041.367487
n919,9,0.0020,1.500000,295410.78,44067.982465,99823.046323,84879.346643,66640.404684
n920,9,0.0020,1.500000,280424.72,63849.009260,46099.493676,82118.620919,88357.596000
n921,9,0.0020,1.500000,295303.40,73614.064466,95205.539446,55931.438750,70552.353720
n922,9,0.0020,1.500000,271488.06,112956.599982,75779.878341,43414.873242,39336.711979
n923,9,0.0020,1.500000,360120.61,92541.862696,76896.788954,94293.001902,96388.951482
n924,9,0.0020,1.500000,333461.99,75020.707620,85104.296292,81790.400542,91546.588754
n925,9,0.0020,1.500000,354361.70,70014.357534,114799.754058,84458.589257,85088.996417
n926,9,0.0020,1.500000,339544.17,64114.827394,67005.261370,105418.019603,103006.064873
n927,9,0.0020,1.500000,281781.81,98424.615741,76708.462257,53834.645571,52814.081492
n928,9,0.0020,1.500000,296764.37,72389.059962,45432.922443,99407.110281,79535.279484
n929,9,0.0020,1.500000,285584.07,60548.785207,69038.160253,77939.030972,78058.096454
n930,9,0.0020,1.500000,355399.40,115639.136736,69917.093339,85353.607641,84489.562818
n931,9,0.0020,1.500000,234581.37,80969.658243,67597.312739,40268.378035,45746.022793
n932,9,0.0020,1.500000,215330.07,74847.485057,35037.195626,76015.213501,29430.175807
n933,9,0.0020,1.500000,258887.61,32278.264937,113524.821235,56727.130244,56357.396501
n934,9,0.0020,1.500000,235803.51,30638.419861,141815.152769,31399.696381,31950.238400
n935,9,0.0020,1.500000,236333.50,22344.963429,84197.486022,54831.738654,74959.309896
n936,9,0.0020,1.500000,246637.59,20879.456018,113186.705102,63387.487036,49183.941342
n937,9,0.0020,1.500000,330418.18,120392.932967,76426.932764,66792.777700,66805.533918
n938,9,0.0020,1.500000,301983.69,48800.160471,74100.717984,98267.668889,80815.141362
n939,9,0.0020,1.500000,216904.03,49105.580296,51742.378651,66718.364458,49337.703437
n940,9,0.0020,1.500000,281230.36,149792.805166,50661.350714,40339.670435,40436.533032
n941,9,0.0020,1.500000,210602.09,85949.651002,39100.905095,48742.253768,36809.282879
n942,9,0.0020,1.500000,260467.43,41605.583551,148633.491695,28209.399169,42018.958602
n943,9,0.0020,1.500000,221054.79,83608.369995,52364.004789,30403.378900,54679.037262
n944,9,0.0020,1.500000,234834.59,49503.316777,24976.631170,78791.702649,81562.939316
n945,9,0.0020,1.500000,243018.48,69500.421053,66740.077121,60969.470025,45808.514471
n946,9,0.0020,1.500000,243726.19,40403.005391,112394.105454,46427.217117,44501.865946
n947,9,0.0020,1.500000,222579.42,71935.087795,58266.387545,29312.703406,63065.245140
n948,9,0.0020,1.500000,197429.64,99061.566573,65034.659378,17151.093310,16182.320772
n949,9,0.0020,1.500000,233043.21,94795.545371,16627.419084,78135.603516,43484.642694
