Nodo,Stage,Probability,Gamma,Wealth,stock1,stock2,bond,money
n632,9,0.0020,2.600000,193841.09,24801.600155,42140.570071,74424.723027,52474.197011
n633,9,0.0020,2.600000,183013.09,51624.394947,39728.037689,43763.037842,47897.616247
n634,9,0.0020,2.600000,176148.94,42553.895262,35191.581253,46956.387532,51447.076687
n635,9,0.0020,2.600000,190839.18,35673.295787,56768.320850,42165.271016,56232.288722
n636,9,0.0020,2.600000,179453.55,50851.947341,35758.849961,40029.884669,52812.866910
n637,9,0.0020,2.600000,188066.12,30659.489226,43630.585717,60310.989736,53465.058976
n638,9,0.0020,2.600000,175098.23,70245.300685,42041.741911,29761.377143,33049.808048
n639,9,0.0020,2.600000,137778.82,25920.091364,30527.581702,36581.564347,44749.583231
n640,9,0.0020,2.600000,137891.52,32046.129180,25676.863696,38484.871712,41683.653519
n641,9,0.0020,2.600000,147458.79,36824.276205,29945.157533,34817.508414,45871.848664
n642,9,0.0020,2.600000,142761.27,25353.805090,33810.780738,37827.387411,45769.292378
n643,9,0.0020,2.600000,151669.74,43954.126372,32791.522035,35511.724373,39412.365215
n644,9,0.0020,2.600000,147411.66,32265.089611,29038.284736,40860.010291,45248.275980
n645,9,0.0020,2.600000,155220.31,25173.615551,48559.396273,37157.528387,44329.774671
n646,9,0.0020,2.600000,149850.34,53669.081089,28513.699707,36196.139774,31471.417072
n647,9,0.0020,2.600000,144742.51,29168.190332,39456.584950,38553.562331,37564.171822
n648,9,0.0020,2.600000,133225.69,30595.147335,34497.919391,31535.064891,36597.556968
n649,9,0.0020,2.600000,124658.51,25006.223229,33015.088791,28571.004600,38066.189528
n650,9,0.0020,2.600000,122233.51,24243.512511,25450.205311,33947.962360,38591.826879
n651,9,0.0020,2.600000,134885.75,26544.870718,24339.812183,37768.119344,46232.943841
n652,9,0.0020,2.600000,135553.70,36259.708977,28745.607784,34434.794914,36113.584102
n653,9,0.0020,2.600000,144243.96,28320.953778,41044.130120,37176.975267,37701.900370
n654,9,0.0020,2.600000,148080.87,49093.572801,33850.150946,30983.696714,34153.444913
n655,9,0.0020,2.600000,174615.64,51504.998166,40700.335672,39779.215098,42631.095957
n656,9,0.0020,2.600000,174278.11,55452.910330,45678.588637,34203.179051,38943.429779
n657,9,0.0020,2.600000,161678.17,26342.860614,29871.051141,57724.093747,47740.168780
n658,9,0.0020,2.600000,170005.70,43466.279400,25933.773291,45299.098250,55306.544609
n659,9,0.0020,2.600000,172402.49,30480.761853,47440.656167,38821.461092,55659.612939
n660,9,0.0020,2.600000,176951.97,25217.068727,40066.765165,49058.267862,62609.867838
n661,9,0.0020,2.600000,159710.59,37418.399639,28983.454529,51159.919827,42148.819527
n662,9,0.0020,2.600000,179342.77,30837.354616,27317.339167,57393.323730,63794.752327
n663,9,0.0020,2.600000,168718.87,28630.673540,32110.071884,57127.719169,50850.406109
n664,9,0.0020,2.600000,152021.09,40289.256025,34232.383688,35799.815730,41699.633206
n665,9,0.0020,2.600000,167604.46,28374.130300,29432.992147,59948.041429,49849.300413
n666,9,0.0020,2.600000,180414.15,31983.211039,42141.103099,54619.052474,51670.786444
n667,9,0.0020,2.600000,161829.41,32129.292964,48078.080919,34455.787063,47166.246060
n668,9,0.0020,2.600000,169571.87,38230.832723,28111.245906,53265.148034,49964.641574
n669,9,0.0020,2.600000,153142.38,25057.727773,34313.403236,50313.849344,43457.403580
n670,9,0.0020,2.600000,173485.94,24478.781978,36423.841121,54212.513396,58370.803979
n671,9,0.0020,2.600000,134058.25,25514.680585,23464.954763,45378.643085,39699.973674
n672,9,0.0020,2.600000,139422.29,23722.200497,25032.915403,44566.740698,46100.437802
n673,9,0.0020,2.600000,146907.28,37797.322792,28824.878144,34840.052899,45445.022827
n674,9,0.0020,2.600000,140599.79,31260.729921,33065.609298,39614.554781,36658.897411
n675,9,0.0020,2.600000,144665.24,28265.989485,25560.187598,48881.601338,41957.460898
n676,9,0.0020,2.600000,143325.29,32381.943958,31772.430956,37433.208155,41737.702822
n677,9,0.0020,2.600000,137869.35,28030.435270,31615.944648,36356.401166,41866.572762
n678,9,0.0020,2.600000,144785.58,39644.417408,44529.724141,27359.885335,33251.555632
n679,9,0.0020,2.600000,119447.70,23218.246921,28056.348380,30428.621758,37744.483559
n680,9,0.0020,2.600000,113380.36,22663.077408,26259.916620,31414.159561,33043.204838
n681,9,0.0020,2.600000,126290.82,25744.511833,33775.232103,30917.570684,35853.506556
n682,9,0.0020,2.600000,125387.49,24284.016877,29057.346416,30888.532917,41157.596936
n683,9,0.0020,2.600000,122352.66,30932.065246,32804.161667,27163.374517,31453.054628
n684,9,0.0020,2.600000,131678.77,25495.769961,24186.070198,39832.197451,42164.735701
n685,9,0.0020,2.600000,131194.50,25856.931460,32414.956188,37286.331704,35636.284548
n686,9,0.0020,2.600000,127138.69,29735.895421,31654.737787,30424.089805,35323.964463
n687,9,0.0020,2.600000,124349.62,30665.853644,36146.726066,29369.769202,28167.266322
n688,9,0.0020,2.600000,133343.58,43639.678163,27411.672480,27469.974854,34822.259024
n689,9,0.0020,2.600000,131193.33,27951.902491,30831.461078,36016.572732,36393.393024
n690,9,0.0020,2.600000,123869.48,37975.149130,32483.215419,26275.014728,27136.096935
n691,9,0.0020,2.600000,116723.12,29782.152993,24255.138349,29899.649140,32786.176746
n692,9,0.0020,2.600000,124301.65,29811.452578,27879.544400,31554.936627,35055.715603
n693,9,0.0020,2.600000,142610.93,26016.689596,33426.334774,39422.525771,43745.375608
n694,9,0.0020,2.600000,148722.79,25290.495074,25354.461775,46500.514550,51577.320862
n695,9,0.0020,2.600000,138982.90,41606.967788,37634.260341,29089.326903,30652.347872
n696,9,0.0020,2.600000,159636.67,38461.046886,32013.372876,38862.046395,50300.208688
n697,9,0.0020,2.600000,158703.24,37282.730103,48197.526463,36621.422602,36601.560355
n698,9,0.0020,2.600000,158107.59,44534.566433,57178.196451,26739.109106,29655.718341
n699,9,0.0020,2.600000,152056.40,22138.039674,30658.990322,41180.854769,58078.515152
n700,9,0.0020,2.600000,133814.80,23525.231202,41997.125396,33840.512593,34451.932558
n701,9,0.0020,2.600000,147003.91,25967.455174,33954.259619,41880.631289,45201.567259
n702,9,0.0020,2.600000,149371.65,30396.223830,27545.639802,45896.055025,45533.727295
n703,9,0.0020,2.600000,140446.54,26723.644975,47013.737918,29901.046847,36808.110713
n704,9,0.0020,2.600000,153359.11,30436.446835,41605.511696,41302.311014,40014.844764
n705,9,0.0020,2.600000,130421.75,28926.084977,24480.943564,35770.164716,41244.561381
n706,9,0.0020,2.600000,120777.00,32486.059230,26268.550907,26714.477372,35307.910456
n707,9,0.0020,2.600000,154393.67,48072.212321,42734.905800,30193.254933,33393.299297
n708,9,0.0020,2.600000,140725.73,30391.934049,35793.942253,32739.148755,41800.700306
n709,9,0.0020,2.600000,159281.33,52374.949594,39574.120206,33576.083580,33756.174802
n710,9,0.0020,2.600000,146945.85,32740.847646,41859.842332,33716.527732,38628.633401
n711,9,0.0020,2.600000,134773.67,24401.674194,25711.845878,39180.035314,45480.114976
n712,9,0.0020,2.600000,131185.51,23944.850233,33966.762255,35050.442637,38223.452121
n713,9,0.0020,2.600000,132408.29,42240.087568,30734.634175,26664.570004,32768.999626
n714,9,0.0020,2.600000,143879.04,27467.712006,27247.869479,48080.799822,41082.659317
n715,9,0.0020,2.600000,133624.48,28544.638415,36058.026381,32386.194793,36635.620172
n716,9,0.0020,2.600000,123395.91,25076.033023,34968.651536,33455.574991,29895.652176
n717,9,0.0020,2.600000,166419.36,23804.971180,44382.397106,41252.973599,56979.017232
n718,9,0.0020,2.600000,155049.32,35637.821474,32686.691970,45187.660229,41537.142103
n719,9,0.0020,2.600000,139041.68,41351.801319,38763.899328,28636.640238,30289.337392
n720,9,0.0020,2.600000,145129.98,27992.520348,28242.789633,44913.455764,43981.210195
n721,9,0.0020,2.600000,153653.84,29019.770303,29150.286466,45947.308577,49536.479331
n722,9,0.0020,2.600000,139686.59,23013.972247,32682.417526,39801.993204,44188.204852
n723,9,0.0020,2.600000,127992.62,28065.492818,27829.018130,36582.633875,35515.477068
n724,9,0.0020,2.600000,120538.06,25329.856885,34503.505056,27912.586820,32792.108559
n725,9,0.0020,2.600000,127621.63,26595.812963,32787.443266,32386.283543,35852.093439
n726,9,0.0020,2.600000,126512.31,23767.642891,30278.979125,36638.636859,35827.047796
n727,9,0.0020,2.600000,151550.60,37498.578447,28229.442700,42454.215986,43368.362755
n728,9,0.0020,2.600000,145444.79,33822.307815,31428.877818,39834.374659,40359.227315
n729,9,0.0020,2.600000,154455.31,23169.712785,34658.592864,42699.218337,53927.787078
n730,9,0.0020,2.600000,153714.27,36243.778872,33643.780511,37748.469509,46078.241589
n731,9,0.0020,2.600000,139663.53,28193.406596,34602.262575,35380.921503,41486.943989
n732,9,0.0020,2.600000,135922.02,30091.585602,33886.244461,35056.595506,36887.594595
n733,9,0.0020,2.600000,132062.98,25870.662904,33045.587508,34457.853379,38688.875078
n734,9,0.0020,2.600000,134136.20,28397.991502,27495.178995,39535.831009,38707.193692
n735,9,0.0020,2.600000,167552.71,50524.317568,36728.448612,37941.104518,42358.839294
n736,9,0.0020,2.600000,167412.76,24450.458053,47005.231195,48224.523548,47732.547691
n737,9,0.0020,2.600000,169296.33,38237.608899,27460.336240,48082.392151,55515.992642
n738,9,0.0020,2.600000,163286.08,29771.794201,31802.421710,43407.938492,58303.928845
n739,9,0.0020,2.600000,170911.21,25716.102405,33170.171186,52730.390550,59294.548425
n740,9,0.0020,2.600000,169293.32,54909.783569,30317.436074,39838.761095,44227.344010
n741,9,0.0020,2.600000,152580.82,24322.630127,25176.544391,50913.673835,52167.968658
n742,9,0.0020,2.600000,147892.55,24288.455411,28390.652666,42526.494272,52686.945885
n743,9,0.0020,2.600000,153574.66,27556.028088,49444.815491,35743.859333,40829.961433
n744,9,0.0020,2.600000,157009.16,25370.073524,27854.248685,43988.219741,59796.615845
n745,9,0.0020,2.600000,161128.51,43322.666242,34306.322709,45481.891868,38017.631264
n746,9,0.0020,2.600000,142076.28,37385.131527,34960.609028,30369.959137,39360.578895
n747,9,0.0020,2.600000,175964.80,27749.273945,33006.703829,57432.228875,57776.596542
n748,9,0.0020,2.600000,176234.29,29340.909425,31588.481876,64726.826696,50578.069935
n749,9,0.0020,2.600000,176094.45,33176.966789,59033.542815,40234.817299,43649.126823
n750,9,0.0020,2.600000,169646.34,38176.863326,33075.451308,40233.334836,58160.693489
n751,9,0.0020,2.600000,129717.32,36048.367918,36426.849412,28226.061524,29016.044297
n752,9,0.0020,2.600000,132748.42,30937.069217,31640.100595,38740.599880,31430.648691
n753,9,0.0020,2.600000,143192.12,28284.516795,29895.566710,39573.454918,45438.582317
n754,9,0.0020,2.600000,156720.91,41727.797513,43098.277864,36733.909012,35160.923701
n755,9,0.0020,2.600000,159589.14,24550.526915,25998.054009,49213.634352,59826.927072
n756,9,0.0020,2.600000,152786.58,43860.035321,32658.197296,38225.269812,38043.077647
n757,9,0.0020,2.600000,135185.33,29168.752704,29286.613598,39022.008796,37707.957687
n758,9,0.0020,2.600000,135082.91,35899.633349,29411.351882,35156.589548,34615.331800
n759,9,0.0020,2.600000,187820.16,78359.546213,30333.572904,34557.659828,44569.383153
n760,9,0.0020,2.600000,198693.66,26668.752018,29220.526798,60010.051659,82794.326656
n761,9,0.0020,2.600000,196422.25,37881.490250,77540.688573,38932.473812,42067.598096
n762,9,0.0020,2.600000,195705.86,39056.786631,69356.874592,41889.052125,45403.149264
n763,9,0.0020,2.600000,194493.37,47161.002771,66433.690953,42307.933395,38590.738907
n764,9,0.0020,2.600000,196755.38,57671.874727,55454.845924,39934.771707,43693.886240
n765,9,0.0020,2.600000,185957.67,44923.286729,34290.144112,62553.904849,44190.329337
n766,9,0.0020,2.600000,200802.03,23006.612607,43009.673790,56535.259567,78250.484692
n767,9,0.0020,2.600000,139568.52,29456.664476,31833.757080,36695.925780,41582.168317
n768,9,0.0020,2.600000,136156.81,24930.135334,47452.049187,32423.586506,31351.036379
n769,9,0.0020,2.600000,149552.08,24889.310812,43534.426610,42663.956951,38464.387419
n770,9,0.0020,2.600000,143723.75,37059.668498,27985.756494,38676.066759,40002.261768
n771,9,0.0020,2.600000,150033.49,35652.365582,35870.816849,34521.059648,43989.251679
n772,9,0.0020,2.600000,148410.88,25068.053729,31776.845279,39694.597434,51871.381987
n773,9,0.0020,2.600000,159557.44,30014.828499,41234.211133,49151.709666,39156.690626
n774,9,0.0020,2.600000,147781.34,31064.107130,39935.338185,35221.294957,41560.600057
n775,9,0.0020,2.600000,150926.88,26319.420842,37368.106941,37415.382661,49823.970297
n776,9,0.0020,2.600000,145392.05,25432.021769,37820.098370,41577.915048,40562.010515
n777,9,0.0020,2.600000,147884.60,54972.589492,28818.894733,29741.600347,34351.520024
n778,9,0.0020,2.600000,164746.63,47996.051432,34896.942316,47633.248296,34220.388561
n779,9,0.0020,2.600000,154009.39,46200.882934,29446.851715,38483.956359,39877.703422
n780,9,0.0020,2.600000,154610.43,27451.975324,38560.109277,38072.220828,50526.125567
n781,9,0.0020,2.600000,155822.82,35282.405286,42076.912318,38492.494425,39971.009009
n782,9,0.0020,2.600000,150212.73,41776.919866,44330.514891,31684.786309,32420.510442
n783,9,0.0020,2.600000,120813.25,28146.474690,35107.472531,28366.950501,29192.348374
n784,9,0.0020,2.600000,130468.40,39590.001184,24489.115074,30094.957292,36294.330636
n785,9,0.0020,2.600000,96817.07,24398.846198,22364.418957,23869.250490,26184.550978
n786,9,0.0020,2.600000,106451.82,30642.279026,25193.017821,24637.940413,25978.585361
n787,9,0.0020,2.600000,122362.93,22872.262302,24981.962573,38866.413506,35642.295785
n788,9,0.0020,2.600000,128196.86,28574.075156,37670.481178,29479.796257,32472.509052
n789,9,0.0020,2.600000,132162.10,27398.113679,25647.067157,41140.256127,37976.665092
n790,9,0.0020,2.600000,124432.73,35575.928657,24381.146637,32573.439844,31902.215412
n791,9,0.0020,2.600000,124736.19,24103.094238,26949.529568,35734.852774,37948.715357
n792,9,0.0020,2.600000,127848.50,26082.178151,29357.965604,34694.470676,37713.886611
n793,9,0.0020,2.600000,138667.02,26376.241689,30573.093185,42187.014086,39530.672796
n794,9,0.0020,2.600000,129102.68,26025.920280,38962.972536,32202.674024,31911.110865
n795,9,0.0020,2.600000,127564.60,24913.189342,27751.978815,39032.255997,35867.176482
n796,9,0.0020,2.600000,122604.04,24345.021073,23860.723151,34447.219907,39951.077656
n797,9,0.0020,2.600000,120367.96,22257.443216,23365.220466,38231.311570,36513.986134
n798,9,0.0020,2.600000,120499.49,31501.956813,24901.180203,34606.455769,29489.894400
n799,9,0.0020,2.600000,160119.25,27216.347759,38252.680624,41521.206282,53129.015066
n800,9,0.0020,2.600000,169251.91,24745.856853,25484.755594,47591.296361,71429.997822
n801,9,0.0020,2.600000,140220.97,24665.926709,46268.468099,36745.906145,32540.668462
n802,9,0.0020,2.600000,156932.31,34025.338242,48607.412417,36813.107585,37486.453204
n803,9,0.0020,2.600000,148857.74,44794.338852,37066.777901,34292.672013,32703.954190
n804,9,0.0020,2.600000,147095.02,31189.222659,35419.120708,34382.533901,46104.140888
n805,9,0.0020,2.600000,137306.81,26442.731982,40244.764022,36252.361828,34366.956315
n806,9,0.0020,2.600000,137950.93,30125.131344,25705.797085,42576.283581,39543.721116
n807,9,0.0020,2.600000,149063.11,29805.114898,25620.444190,41512.734698,52124.820550
n808,9,0.0020,2.600000,141791.76,26454.987063,33281.497810,37725.238911,44330.037948
n809,9,0.0020,2.600000,143488.44,41575.115781,36300.170288,33643.115634,31970.037591
n810,9,0.0020,2.600000,132454.87,32278.955624,38053.977502,33026.767487,29095.169286
n811,9,0.0020,2.600000,154460.10,27139.121744,36747.060193,48871.093421,41702.827636
n812,9,0.0020,2.600000,146826.23,40832.163680,31223.792944,39015.252797,35755.023779
n813,9,0.0020,2.600000,131888.52,38777.318497,29770.157357,34811.113264,28529.927309
n814,9,0.0020,2.600000,140755.43,32700.865065,40726.275630,33531.019012,33797.273104
n815,9,0.0020,2.600000,151692.26,43488.427261,31389.630314,34369.974251,42444.230509
n816,9,0.0020,2.600000,143318.37,33921.468024,27393.444968,41577.544827,40425.916022
n817,9,0.0020,2.600000,160562.22,36766.464034,28046.937072,43306.436891,52442.382471
n818,9,0.0020,2.600000,159442.17,27922.176669,41149.810032,43001.420295,47368.766158
n819,9,0.0020,2.600000,130849.12,34895.842486,36065.212914,28347.712388,31540.355490
n820,9,0.0020,2.600000,126449.39,35892.645418,30789.966786,32393.669700,27373.110219
n821,9,0.0020,2.600000,145039.55,33729.713432,38137.030081,30371.793631,42801.014368
n822,9,0.0020,2.600000,140409.08,23744.512913,32913.580157,43281.392665,40469.596179
n823,9,0.0020,2.600000,151315.65,26795.833682,43293.449458,38292.437384,42933.926567
n824,9,0.0020,2.600000,138963.37,32181.464633,27085.877717,42989.093548,36706.930666
n825,9,0.0020,2.600000,161691.42,28990.533215,28657.892250,51740.099520,52302.891412
n826,9,0.0020,2.600000,143554.83,33307.558904,25812.490593,43880.506183,40554.278974
n827,9,0.0020,2.600000,137562.18,24160.510628,29821.472988,39137.154823,44443.038410
n828,9,0.0020,2.600000,135361.91,39174.332561,27451.007251,32384.886354,36351.683575
n829,9,0.0020,2.600000,133243.26,34289.472026,25786.751268,32203.195882,40963.841347
n830,9,0.0020,2.600000,135461.13,24392.993455,34416.422351,39557.026911,37094.691744
n831,9,0.0020,2.600000,178100.00,30183.296699,57710.107662,47235.689760,42970.901324
n832,9,0.0020,2.600000,174613.76,35954.086436,30553.703354,47925.416944,60180.553819
n833,9,0.0020,2.600000,166457.85,37470.350919,32840.696341,50697.240833,45449.558833
n834,9,0.0020,2.600000,159969.98,28844.401673,28944.785819,54939.532271,47241.264713
n835,9,0.0020,2.600000,176306.49,30280.814761,24695.448041,58611.334628,62718.893448
n836,9,0.0020,2.600000,175129.20,44840.042772,32674.497742,50139.360826,47475.301717
n837,9,0.0020,2.600000,174040.02,24106.369035,43780.284350,51563.627411,54589.742071
n838,9,0.0020,2.600000,170830.24,32247.932927,55775.805731,39943.558074,42862.946052
n839,9,0.0020,2.600000,126747.20,29213.069335,26650.365002,33779.179558,37104.590341
n840,9,0.0020,2.600000,112330.30,29744.078842,26581.629722,28953.510866,27051.084454
n841,9,0.0020,2.600000,134999.14,24964.915010,40498.336573,34188.489245,35347.402377
n842,9,0.0020,2.600000,149571.69,46106.868292,39760.421409,31472.944697,32231.454534
n843,9,0.0020,2.600000,139122.00,44775.045892,26493.166910,37479.191156,30374.599932
n844,9,0.0020,2.600000,142519.33,25603.707783,31007.792226,43543.694700,42364.134272
n845,9,0.0020,2.600000,161278.99,34741.904700,27736.135182,48055.471453,50745.481625
n846,9,0.0020,2.600000,152044.72,25631.324300,37229.303195,46072.663660,43111.433683
n847,9,0.0020,2.600000,121105.81,34608.119076,26553.990610,29245.791388,30697.912460
n848,9,0.0020,2.600000,130792.75,34785.125423,26849.152908,33046.281931,36112.186585
n849,9,0.0020,2.600000,144655.49,27545.512017,25032.909157,42636.231192,49440.836504
n850,9,0.0020,2.600000,149580.58,30523.905615,49095.051388,32125.434954,37836.188330
n851,9,0.0020,2.600000,168997.66,25431.932779,49942.249780,45194.450239,48429.025001
n852,9,0.0020,2.600000,149441.83,32918.426627,32256.185882,41191.226319,43075.994120
n853,9,0.0020,2.600000,140141.97,38349.090220,43036.871123,27137.328572,31618.675439
n854,9,0.0020,2.600000,155061.63,27287.102181,30050.322966,43859.023951,53865.181470
n855,9,0.0020,2.600000,171936.76,24747.794098,50396.561489,41128.735916,55663.666910
n856,9,0.0020,2.600000,167657.44,47816.873155,38304.860620,42623.651371,38912.058689
n857,9,0.0020,2.600000,166198.32,33357.184105,35459.936216,52354.869403,45026.333522
n858,9,0.0020,2.600000,163328.55,30503.275514,44221.654391,43913.447830,44690.168280
n859,9,0.0020,2.600000,152412.59,29958.626151,26033.827421,50217.668524,46202.463882
n860,9,0.0020,2.600000,166036.36,27678.520055,40716.157540,55200.477499,42441.207109
n861,9,0.0020,2.600000,136137.92,43372.957641,25152.995017,35481.647921,32130.322336
n862,9,0.0020,2.600000,167162.07,40825.183536,27273.824531,49009.938340,50053.121036
n863,9,0.0020,2.600000,161720.15,35289.984694,51263.229898,37013.317751,38153.615377
n864,9,0.0020,2.600000,150881.39,44899.050369,38796.107332,32504.457364,34681.773780
n865,9,0.0020,2.600000,155910.55,47903.650529,26534.368510,41456.824129,40015.703918
n866,9,0.0020,2.600000,152008.21,39113.769038,26354.746725,38287.656250,48252.039081
n867,9,0.0020,2.600000,124991.05,32781.909562,24862.770307,33232.020245,34114.346058
n868,9,0.0020,2.600000,124821.29,25321.308824,27699.324752,33891.546295,37909.114605
n869,9,0.0020,2.600000,119678.03,25324.533634,31024.678937,30344.770344,32984.051375
n870,9,0.0020,2.600000,134900.51,26945.082583,41231.997774,33706.794885,33016.634966
n871,9,0.0020,2.600000,151935.11,35759.309999,38032.035559,37488.501592,40655.265363
n872,9,0.0020,2.600000,131075.64,30478.070826,29426.490586,35030.253906,36140.820146
n873,9,0.0020,2.600000,132367.39,27927.303445,35368.227231,30640.315167,38431.548504
n874,9,0.0020,2.600000,142359.92,23537.441031,24764.333384,41628.328515,52429.819905
n875,9,0.0020,2.600000,151596.71,30853.171938,32519.937154,40260.617023,47962.988711
n876,9,0.0020,2.600000,147813.10,41690.456012,32614.811136,32873.510396,40634.319164
n877,9,0.0020,2.600000,126797.46,25514.960856,26169.070258,38791.293257,36322.131413
n878,9,0.0020,2.600000,142898.32,36499.119304,32705.429135,34226.951568,39466.819520
n879,9,0.0020,2.600000,151699.83,52309.863502,39837.641513,27327.484219,32224.841499
n880,9,0.0020,2.600000,157848.44,29545.642412,52296.054474,30614.760721,45391.981702
n881,9,0.0020,2.600000,166848.76,31594.954001,25191.956974,50139.573042,59922.272138
n882,9,0.0020,2.600000,158246.78,27081.851330,38031.615763,48139.698692,44993.613103
n883,9,0.0020,2.600000,157799.48,29790.817355,41314.918324,44338.757187,42354.988808
n884,9,0.0020,2.600000,151927.83,40375.364381,27378.745489,41056.287940,43117.427208
n885,9,0.0020,2.600000,149582.35,27343.252221,26475.625348,45629.630943,50133.841807
n886,9,0.0020,2.600000,150303.36,24276.928255,26917.381480,46016.641478,53092.406829
n887,9,0.0020,2.600000,147765.71,29680.541632,31091.737174,41573.672319,45419.760700
n888,9,0.0020,2.600000,152940.51,39755.394978,29597.584504,41236.573148,42350.953680
n889,9,0.0020,2.600000,149769.61,34135.203959,32251.911406,42586.591648,40795.898920
n890,9,0.0020,2.600000,157547.74,31387.522083,42553.915843,42527.381649,41078.919989
n891,9,0.0020,2.600000,157971.32,26624.751666,37774.356392,49475.997849,44096.212231
n892,9,0.0020,2.600000,165965.85,26611.767235,39391.934474,42181.316077,57780.832796
n893,9,0.0020,2.600000,160394.00,28492.398816,32960.143449,51005.506125,47935.953693
n894,9,0.0020,2.600000,164209.14,54985.468109,34688.850654,39559.833491,34974.986596
n895,9,0.0020,2.600000,179196.18,42306.896646,34914.727611,50984.896924,50989.662542
n896,9,0.0020,2.600000,178641.35,25638.677088,37988.260471,51038.035807,63976.377216
n897,9,0.0020,2.600000,174601.04,40191.440390,55260.144657,36843.487307,42305.967541
n898,9,0.0020,2.600000,207432.16,26519.921946,39020.024748,80264.827766,61627.381629
n899,9,0.0020,2.600000,199430.71,25719.784291,30101.604027,67453.521098,76155.802235
n900,9,0.0020,2.600000,184038.75,47627.703179,29899.245958,53918.538949,52593.259125
n901,9,0.0020,2.600000,200703.08,39745.714004,34063.610102,58920.370370,67973.389708
n902,9,0.0020,2.600000,179189.34,59374.574890,31113.500401,47131.035213,41570.232684
n903,9,0.0020,2.600000,182370.01,35173.910791,28388.331958,58059.705795,60748.057974
n904,9,0.0020,2.600000,162968.28,54517.018791,40320.286300,35476.661441,32654.308831
n905,9,0.0020,2.600000,203234.72,24112.820969,54253.926920,45002.855575,79865.118255
n906,9,0.0020,2.600000,179799.16,30264.736647,42472.157865,53325.953302,53736.315961
n907,9,0.0020,2.600000,182244.56,43015.290160,53109.772607,46214.265996,39905.233286
n908,9,0.0020,2.600000,190020.40,26579.959955,32456.713989,64064.207183,66919.519756
n909,9,0.0020,2.600000,182233.76,27748.639650,26347.910336,59681.232999,68455.979123
n910,9,0.0020,2.600000,176596.18,42847.648368,50413.111304,40079.318066,43256.098385
n911,9,0.0020,2.600000,156653.23,40784.029605,46447.260311,33814.071913,35607.866249
n912,9,0.0020,2.600000,171482.02,30090.250135,25672.050226,54197.287451,61522.431336
n913,9,0.0020,2.600000,158165.97,35100.811934,34003.104109,44986.704818,44075.347323
n914,9,0.0020,2.600000,162283.01,39203.261213,28513.180938,41462.617210,53103.948326
n915,9,0.0020,2.600000,163268.73,31299.373820,38053.020075,44681.448474,49234.891360
n916,9,0.0020,2.600000,157985.42,52382.588147,26465.402790,37477.051770,41660.377343
n917,9,0.0020,2.600000,170313.26,31142.401606,38446.138171,53523.828603,47200.891444
n918,9,0.0020,2.600000,172363.88,34173.827963,46954.298026,42918.048942,48317.703608
n919,9,0.0020,2.600000,156830.14,52134.872825,30973.765978,31834.643579,41886.853769
n920,9,0.0020,2.600000,162721.21,39866.806675,51032.722695,35653.634794,36168.047836
n921,9,0.0020,2.600000,161786.95,31745.112580,33951.967666,51887.821057,44202.051083
n922,9,0.0020,2.600000,166153.88,27250.380289,30759.888884,50744.897890,57398.715060
n923,9,0.0020,2.600000,179733.87,40895.822133,52105.315877,45626.588353,41106.142174
n924,9,0.0020,2.600000,171127.20,42229.103056,38206.084498,48695.641562,41996.370625
n925,9,0.0020,2.600000,172168.10,62304.261569,27210.708152,41337.812163,41315.320355
n926,9,0.0020,2.600000,183502.04,57340.371677,53945.801350,35294.400746,36921.466145
n927,9,0.0020,2.600000,165946.61,28389.737220,35231.799629,51070.092529,51254.978725
n928,9,0.0020,2.600000,172136.90,42761.074025,56571.274290,34152.144553,38652.411070
n929,9,0.0020,2.600000,140827.19,40491.215981,31831.504322,33349.779883,35154.693082
n930,9,0.0020,2.600000,155782.82,25898.224967,55124.453324,35880.249393,38879.891989
n931,9,0.0020,2.600000,158384.17,33297.924300,34459.408780,45966.082070,44660.757604
n932,9,0.0020,2.600000,158208.82,32221.406495,44097.749501,32788.700019,49100.961918
n933,9,0.0020,2.600000,147528.37,46835.550222,28864.152621,35560.950520,36267.720451
n934,9,0.0020,2.600000,117578.13,29390.544155,23067.326819,32580.706709,32539.557201
n935,9,0.0020,2.600000,142395.74,45172.237786,31117.879754,34378.807223,31726.812742
n936,9,0.0020,2.600000,148202.36,52598.413075,26232.702816,31669.219335,37702.026906
n937,9,0.0020,2.600000,159293.62,23299.505950,30157.434652,52854.603116,52982.078212
n938,9,0.0020,2.600000,157439.46,48815.915754,38655.436457,32272.271845,37695.834172
n939,9,0.0020,2.600000,128674.33,32878.132377,32875.937775,29768.380744,33151.882595
n940,9,0.0020,2.600000,146127.70,22720.531573,32427.540791,45314.761425,45664.870232
n941,9,0.0020,2.600000,129613.52,26700.784170,34888.280050,32176.282189,35848.172280
n942,9,0.0020,2.600000,151258.96,33126.612075,24768.889649,52191.590617,41171.864810
n943,9,0.0020,2.600000,141880.60,28895.758947,32055.570567,43962.581138,36966.690999
n944,9,0.0020,2.600000,158050.64,39587.816219,49806.387961,34587.921500,34068.517318
n945,9,0.0020,2.600000,152796.41,33962.480933,36228.988183,37352.868779,45252.071805
n946,9,0.0020,2.600000,155714.75,42258.540935,28626.315409,40150.521466,44679.374054
n947,9,0.0020,2.600000,139155.15,28853.928979,30924.973476,43557.506900,35818.740700
n948,9,0.0020,2.600000,133602.55,24548.369603,25505.694190,40026.560335,43521.930198
